COD_PROV,DEN_PROV,total_pop,male_pop,female_pop,m_0,f_0,t_0,m_1_4,f_1_4,t_1_4,m_5_9,f_5_9,t_5_9,m_10_14,f_10_14,t_10_14,m_15_19,f_15_19,t_15_19,m_20_24,f_20_24,t_20_24,m_25_29,f_25_29,t_25_29,m_30_34,f_30_34,t_30_34,m_35_39,f_35_39,t_35_39,m_40_44,f_40_44,t_40_44,m_45_49,f_45_49,t_45_49,m_50_54,f_50_54,t_50_54,m_55_59,f_55_59,t_55_59,m_60_64,f_60_64,t_60_64,m_65_69,f_65_69,t_65_69,m_70_74,f_70_74,t_70_74,m_75_79,f_75_79,t_75_79,m_80_84,f_80_84,t_80_84,m_85plus,f_85plus,t_85plus,cwr,old_dep,struct_dep,mean_age
17,Brescia,376957,228409,148548,5492,0,5492,15658,0,15658,17405,0,17405,13578,0,13578,10640,1,10641,10718,27,10745,10656,76,10732,7008,1843,8851,16353,15073,31426,20551,16768,37319,19691,20308,39999,28606,35330,63936,20579,22387,42966,18980,21410,40390,10668,13018,23686,723,713,1436,793,1183,1976,202,221,423,108,190,298,626.0,9.4,26.9,42.7
18,Pavia,419794,213712,206082,7750,7487,15237,22111,22059,44170,23581,23511,47092,20209,20360,40569,19942,22696,42638,18726,18139,36865,16615,17388,34003,14674,13821,28495,15808,14773,30581,12082,10638,22720,11309,10660,21969,9673,8004,17677,8547,7158,15705,5515,4257,9772,3637,2879,6516,1814,1199,3013,1131,696,1827,424,234,658,164,123,287,609.6,4.7,61.2,25.5
19,Cremona,341170,173864,167306,5684,5404,11088,15943,15704,31647,17003,16904,33907,16175,15815,31990,16823,17240,34063,16321,16736,33057,14234,14311,28545,12879,11859,24738,12867,12071,24938,9700,8845,18545,9412,8991,18403,8710,7811,16521,7924,7097,15021,4236,3541,7777,2978,2645,5623,1668,1290,2958,891,731,1622,303,236,539,113,75,188,527.2,4.9,54.0,26.7
33,Piacenza,218548,115238,103310,3802,3758,7560,10937,10431,21368,10951,10550,21501,10085,9530,19615,9895,10499,20394,12885,9317,22202,10785,9077,19862,8257,7092,15349,8227,7669,15896,6439,5391,11830,6198,5540,11738,4850,4239,9089,4597,4051,8648,2982,2375,5357,2253,2056,4309,1115,944,2059,699,570,1269,196,140,336,85,81,166,589.8,5.8,55.7,26.6
35,Reggionell'Emilia,230449,117855,112594,4213,4082,8295,12042,12025,24067,12016,11669,23685,11559,11182,22741,10389,11021,21410,10541,9998,20539,9625,9250,18875,8321,7584,15905,8765,8443,17208,5876,5446,11322,5808,5704,11512,4961,4476,9437,4965,4405,9370,3346,2648,5994,2722,2388,5110,1517,1252,2769,815,723,1538,287,216,503,87,82,169,625.4,7.1,62.8,26.5
37,Bologna,407207,211000,196207,6426,6255,12681,20656,19886,40542,20489,19818,40307,20719,19454,40173,18278,19632,37910,20013,16911,36924,20575,15849,36424,14664,13681,28345,15821,14903,30724,11693,10486,22179,10568,10174,20742,8904,8567,17471,8088,7436,15524,5537,4987,10524,4234,3930,8164,2325,2253,4578,1374,1358,2732,472,432,904,164,195,359,581.9,6.5,58.6,26.8
38,Ferrara,199848,102208,97640,3505,3886,7391,10270,10051,20321,9863,9588,19451,9925,9239,19164,9875,10178,20053,9131,9049,18180,9643,8418,18061,6360,6069,12429,8104,7139,15243,5597,4980,10577,5804,5506,11310,4679,4057,8736,4055,3979,8034,2200,2037,4237,1627,1764,3391,884,943,1827,478,545,1023,126,126,252,82,86,168,604.6,5.3,57.5,26.2
40,Forlì,224787,116253,108534,3525,3374,6899,11615,11087,22702,11867,11163,23030,11966,11034,23000,9735,11045,20780,10357,9799,20156,9985,8670,18655,7485,7072,14557,8832,7872,16704,6217,5717,11934,6438,6264,12702,5410,4447,9857,4359,3850,8209,3145,2558,5703,2509,2296,4805,1480,1313,2793,909,666,1575,323,205,528,96,102,198,590.0,7.1,61.4,26.8
41,PesaroeUrbino,202488,103154,99334,3123,3053,6176,10814,10042,20856,10657,9798,20455,10902,9838,20740,8190,9592,17782,7754,8236,15990,9014,8285,17299,6748,6798,13546,8123,7781,15904,5068,4976,10044,5329,5424,10753,4383,3962,8345,4283,4138,8421,3137,2577,5714,2550,2443,4993,1502,1193,2695,1087,839,1926,327,224,551,163,135,298,591.9,8.5,63.6,27.3
42,Ancona,254979,126748,128231,3939,3942,7881,12555,12153,24708,12824,12090,24914,12296,11854,24150,10260,12206,22466,11466,10910,22376,11233,10772,22005,8195,8585,16780,9117,9639,18756,6427,6793,13220,6506,7193,13699,5496,5500,10996,4912,5597,10509,4144,3868,8012,3243,3376,6619,2156,1879,4035,1295,1206,2501,487,427,914,197,241,438,553.2,9.1,60.5,28.0
44,AscoliPiceno,195958,95849,100109,2990,2992,5982,9948,9345,19293,9780,9418,19198,9496,8908,18404,7776,8991,16767,6627,8154,14781,8224,8506,16730,6699,6798,13497,7358,7777,15135,4857,5464,10321,4849,5565,10414,4104,4370,8474,3952,4739,8691,3298,3137,6435,2593,2762,5355,1574,1550,3124,1085,1043,2128,443,400,843,196,190,386,553.2,9.8,61.6,28.4
45,MassaeCarrara,140168,67991,72177,2823,2061,4884,7592,7615,15207,7727,7535,15262,7204,7272,14476,5752,6849,12601,4419,6073,10492,4789,6072,10861,4486,4900,9386,5118,5375,10493,3121,3213,6334,3122,3552,6674,2623,2633,5256,2918,3135,6053,2058,1970,4028,1860,1879,3739,1188,1013,2201,769,701,1470,290,225,515,132,104,236,618.5,9.9,70.6,27.0
46,Lucca,256191,123626,132565,5051,4978,10029,13149,12959,26108,14131,13668,27799,13256,12770,26026,9715,12143,21858,8361,11003,19364,8804,11138,19942,7883,8832,16715,9343,10183,19526,5808,6014,11822,5700,6377,12077,4697,4922,9619,5363,5739,11102,4000,3739,7739,3825,4023,7848,2259,1964,4223,1477,1425,2902,555,445,1000,249,243,492,609.3,11.0,71.1,27.4
48,Firenze,696697,354391,342306,13068,12252,25320,33386,32650,66036,34707,34140,68847,35181,33579,68760,28244,33313,61557,30759,30525,61284,30973,30810,61783,25860,24641,50501,28308,26516,54824,17848,15815,33663,17867,17359,35226,14114,12323,26437,14857,13751,28608,10259,8445,18704,8875,8246,17121,5246,3999,9245,3165,2761,5926,1107,744,1851,567,437,1004,565.3,8.1,61.1,27.2
49,Livorno,116970,58668,58302,1910,1867,3777,5448,5161,10609,5516,5369,10885,5747,5641,11388,4921,6029,10950,6179,5822,12001,5574,5830,11404,4381,4188,8569,4425,4332,8757,3116,2778,5894,2914,3016,5930,2283,2022,4305,2309,2337,4646,1496,1463,2959,1122,1231,2353,657,553,1210,437,448,885,163,128,291,70,87,157,496.4,6.5,55.1,26.9
50,Pisa,243018,127953,115065,4494,4225,8719,12151,11666,23817,13076,12422,25498,13673,12306,25979,10785,11574,22359,11204,10204,21408,11256,9482,20738,8487,7068,15555,9806,8269,18075,6247,5193,11440,6356,5726,12082,4969,3990,8959,5241,4647,9888,3472,2750,6222,3123,2816,5939,1866,1336,3202,1116,921,2037,409,288,697,222,182,404,628.2,8.4,65.6,26.6
52,Siena,231118,123551,107567,3212,2228,5440,9744,9193,18937,10781,9832,20613,10681,9694,20375,8453,8900,17353,8114,7703,15817,8963,7913,16876,7194,6105,13299,8111,7022,15133,5616,4864,10480,5565,4796,10361,4154,3336,7490,3996,3574,7570,2648,2075,4723,2269,2102,4371,12530,9270,21800,7400,6110,13510,2940,1780,4720,1180,1070,2250,573.5,39.2,94.1,34.8
53,Grosseto,100507,57812,42695,1721,1772,3493,5026,4682,9708,5341,4925,10266,6006,4667,10673,5611,4433,10044,6675,4007,10682,6825,3891,10716,4519,2583,7102,4899,3040,7939,2952,1983,4935,2741,2108,4849,1801,1233,3034,1639,1436,3075,768,705,1473,698,691,1389,334,238,572,172,210,382,56,53,109,28,38,66,662.1,3.9,57.4,24.7
54,Umbria,511928,263457,248471,8224,7827,16051,26140,25067,51207,28140,26608,54748,26787,24219,51006,21254,23529,44783,20158,20419,40577,23655,21811,45466,18248,17626,35874,21167,17890,39057,13264,12278,25542,13383,13276,26659,11143,9581,20724,10764,9954,20718,6923,6219,13142,6069,5955,12024,3853,2989,6842,2615,2109,4724,1043,653,1696,627,461,1088,592.3,8.4,63.8,27.2
62,Benevento,220506,109265,111241,2872,2730,5602,10962,10589,21551,12048,11305,23353,11332,10830,22162,9390,9927,19317,8108,8252,16360,9161,9367,18528,6906,7098,14004,9308,9573,18881,5925,6191,12116,7105,7592,14697,4344,4705,9049,4890,5577,10467,2508,2719,5227,2249,2519,4768,1035,1072,2107,750,835,1585,268,249,517,104,111,215,538.7,6.6,59.0,27.5
63,Napoli,868363,439723,428640,13102,13309,26411,40777,40945,81722,43469,41756,85225,40579,39012,79591,37926,41854,79780,40858,36177,77035,44863,42505,87368,29635,26648,56283,37963,37660,75623,21767,19476,41243,25325,26357,51682,15883,13776,29659,18607,19380,37987,10177,9506,19683,9270,10151,19421,4174,4115,8289,3379,3847,7226,1114,1114,2228,855,1052,1907,529.2,7.0,56.1,27.3
65,PrincipatoCiteriore,528078,261762,266316,7197,6900,14097,27088,25670,52758,28158,26822,54980,25427,23829,49256,22505,24695,47200,19303,21110,40413,21819,24128,45947,17202,17616,34818,22572,23311,45883,13500,13248,26748,16349,17179,33528,10008,9489,19497,11568,12658,24226,6614,6558,13172,5860,6528,12388,2890,2844,5734,2349,2395,4744,842,756,1598,511,580,1091,538.7,7.7,59.3,27.7
66,AbruzzoUlterioreII,309518,145212,164306,4765,4989,9754,16637,16475,33112,17282,17073,34355,14126,14800,28926,11253,14890,26143,11287,13381,24668,10692,13700,24392,8871,10903,19774,10107,12583,22690,7042,8773,15815,7930,9695,17625,6240,7125,13365,5894,6997,12891,4615,4767,9382,3830,3901,7731,2310,2127,4437,1487,1394,2881,586,499,1085,258,234,492,577.5,8.9,65.7,27.4
67,AbruzzoUlterioreI,293870,148273,145597,2081,3142,5223,11129,10985,22114,11640,11286,22926,10226,9384,19610,9091,9975,19066,8892,9254,18146,9396,9559,18955,7368,7467,14835,9775,9842,19617,6223,6055,12278,6724,6913,13637,5219,4875,10094,5312,5707,11019,3963,3597,7560,3304,3366,6670,18220,16160,34380,13200,12200,25400,4440,4110,8550,2070,1720,3790,524.2,54.3,102.4,39.4
69,AbruzzoCiteriore,327302,162842,164460,5284,5048,10332,17236,16969,34205,17654,16795,34449,15303,14565,29868,13716,14791,28507,13064,13405,26469,13002,13517,26519,9897,10061,19958,11976,12862,24838,9068,8914,17982,9214,9501,18715,7238,7409,14647,6804,7363,14167,5081,4953,10034,3827,3984,7811,2161,2103,4264,1450,1481,2931,587,462,1049,280,277,557,605.5,8.2,62.2,27.6
70,Molise,345775,169467,176308,5659,5812,11471,18633,18494,37127,19582,19284,38866,17340,17051,34391,14063,15770,29833,13230,14163,27393,15018,15914,30932,10724,10882,21606,13274,13344,26618,8747,9184,17931,9995,10891,20886,6982,7251,14233,6587,7622,14209,3740,4200,7940,2855,3431,6286,1618,1647,3265,976,935,1911,313,313,626,131,120,251,613.2,5.8,63.4,26.2
71,Capitanata,351275,170608,180667,5488,5404,10892,17795,17254,35049,17827,17205,35032,16050,15055,31105,13895,15299,29194,13693,13352,27045,14964,14745,29709,9753,9718,19471,13122,13310,26432,7336,7838,15174,8497,9846,18343,4650,5225,9875,4668,6287,10955,2512,3144,5656,1908,2785,4693,9010,11200,20210,6980,8660,15640,1580,2610,4190,880,1730,2610,618.6,24.7,83.1,30.6
72,TerradiBari,554665,272502,282163,9923,9661,19584,32208,31613,63821,32455,31278,63733,26995,25864,52859,24253,28648,52901,21731,23733,45464,24697,25719,50416,15588,16332,31920,21699,22307,44006,12790,12949,25739,14694,15775,30469,8642,8938,17580,10485,11081,21566,5461,5859,11320,4770,5392,10162,2541,2948,5489,2174,2560,4734,812,938,1750,584,568,1152,643.1,7.0,67.4,25.6
75,Terrad'Otranto,448119,221586,226533,7528,7232,14760,23372,22699,46071,24843,24072,48915,20731,20042,40773,19652,21331,40983,18649,19536,38185,20809,20500,41309,14949,15350,30299,18696,18925,37621,11000,11423,22423,12119,13117,25236,7565,8260,15825,8545,9838,18383,4556,4929,9485,3720,4552,8272,2207,2145,4352,1566,1676,3242,782,553,1335,297,353,650,568.2,6.4,60.2,26.4
78,CalabriaCiteriore,430681,210046,220635,6644,6437,13081,22859,22329,45188,23699,22859,46558,20523,19706,40229,18991,20733,39724,16951,18856,35807,19683,22682,42365,14699,14974,29673,17313,18049,35362,10606,10828,21434,11645,12827,24472,7145,7558,14703,7876,9133,17009,4384,4772,9156,3432,4265,7697,1722,2109,3831,1110,1498,2608,477,677,1154,287,343,630,549.1,5.9,59.7,26.2
79,CalabriaUlterioreII,384841,189514,195327,5839,5428,11267,19700,19228,38928,23785,21801,45586,19798,18068,37866,16283,18381,34664,14930,16920,31850,17176,19115,36291,11318,11161,22479,17842,18298,36140,8419,8427,16846,11790,12629,24419,5385,5851,11236,7514,9027,16541,3691,4011,7702,3327,3793,7120,1244,1266,2510,964,1233,2197,258,353,611,251,337,588,543.8,5.5,61.6,26.0
80,CalabriaUlterioreI,331333,167661,163672,4375,4393,8768,16822,17001,33823,18374,17932,36306,15974,15261,31235,15612,15838,31450,13890,13371,27261,14815,16406,31221,16014,9099,25113,15006,14911,29917,7058,6889,13947,9601,10197,19798,4829,4973,9802,6513,7583,14096,2797,3002,5799,2981,3309,6290,1317,1530,2847,1191,1329,2520,278,346,624,214,302,516,556.6,6.1,59.0,26.3
81,Trapani,214882,105603,109279,4350,4281,8631,12074,11980,24054,13642,13481,27123,10825,10788,21613,8616,10604,19220,8523,8055,16578,8395,8531,16926,5646,5900,11546,8559,9016,17575,5339,5119,10458,6976,6830,13806,3226,3092,6318,3777,4581,8358,1814,2076,3890,1873,2440,4313,742,877,1619,870,1178,2048,211,233,444,145,217,362,692.1,7.0,72.4,25.4
83,Messina,395139,196119,199020,6245,6410,12655,20354,19858,40212,22422,22361,44783,19309,19406,38715,15766,19491,35257,18307,16780,35087,17298,18422,35720,11199,10890,22089,16952,16823,33775,9590,9095,18685,12267,12936,25203,6742,6284,13026,8015,8676,16691,3834,3509,7343,3849,4340,8189,1606,1334,2940,1594,1687,3281,429,359,788,341,359,700,577.8,6.5,62.7,26.2
85,Caltanissetta,190115,100868,89247,4667,4608,9275,12979,12093,25072,13494,12606,26100,11061,10086,21147,9543,6986,16529,7878,3354,11232,4217,2327,6544,3661,2399,6060,9680,9811,19491,5701,5025,10726,6689,7043,13732,3389,2985,6374,3622,4623,8245,1533,1534,3067,1440,1870,3310,524,556,1080,540,912,1452,153,248,401,97,181,278,1148.7,6.4,86.4,24.6
87,Catania,449830,221059,228771,8124,8691,16815,25536,23820,49356,26053,24801,50854,22089,21229,43318,17413,20464,37877,18019,18256,36275,19187,20418,39605,13906,13521,27427,19244,20018,39262,11151,11404,22555,13333,15159,28492,7194,7275,14469,8188,10385,18573,3852,3934,7786,3724,4742,8466,1461,1476,2937,1617,2175,3792,478,442,920,490,561,1051,635.8,6.3,65.2,25.9
89,Noto,259863,129434,130429,5161,5178,10339,14956,14422,29378,15983,15158,31141,13007,13191,26198,11129,12598,23727,12111,10205,22316,11814,11901,23715,8506,7939,16445,10837,10923,21760,6091,5893,11984,7359,7764,15123,3510,3617,7127,3937,5245,9182,1802,2054,3856,1634,2291,3925,561,674,1235,688,972,1660,180,197,377,168,207,375,668.0,4.9,67.4,24.5
90,Sassari,215964,108828,107136,4312,4015,8327,12228,11675,23903,12267,11740,24007,10735,10268,21003,9373,11755,21128,10675,10923,21598,9270,10129,19399,6627,5923,12550,9343,7435,16778,4869,4134,9003,5945,6080,12025,3347,3017,6364,4109,4461,8570,1912,1842,3754,1868,1802,3670,759,705,1464,671,647,1318,266,270,536,252,315,567,640.8,5.8,64.6,25.0
92,Cagliari,372076,187165,184911,6625,6063,12688,20012,19171,39183,20550,20030,40580,18601,17538,36139,15851,19635,35486,17895,17643,35538,15004,17491,32495,10723,9921,20644,15599,13883,29482,8282,7469,15751,11107,11454,22561,6470,5829,12299,8710,8595,17305,4161,3487,7648,4127,3730,7857,1473,1228,2701,1328,1219,2547,369,282,651,278,243,521,602.9,6.2,62.3,26.0
