Age_column,Male_column,Female_column,Total
0,4710.0,4516.0,9226.0
1,4727.0,4409.0,9136.0
2,2741.0,2749.0,5490.0
3,2118.0,1967.0,4085.0
4,2086.0,2023.0,4109.0
5,2981.0,2976.0,5957.0
6,3389.0,3755.0,7594.0
7,3965.0,3851.0,7816.0
8,4020.0,3697.0,7717.0
9,3701.0,3662.0,7363.0
10,3698.0,3646.0,7344.0
11,3577.0,3628.0,7205.0
12,3398.0,3231.0,6629.0
13,3300.0,3212.0,6512.0
14 - 15,3375.0,3260.0,6635.0
15 - 16,3184.0,3144.0,6328.0
16 -17,3076.0,2972.0,6048.0
17 - 18,3165.0,3077.0,6242.0
18 - 19,2660.0,2694.0,5534.0
19 - 20,3099.0,2997.0,6096.0
20 -21,1480.0,2778.0,4258.0
21 - 25,9620.0,10515.0,20135.0
25 - 30,10046.0,11197.0,21243.0
30 - 35,8605.0,9360.0,17965.0
35 - 40,7397.0,7988.0,15385.0
40 - 45,6918.0,6890.0,13808.0
45 - 50,6755.0,6519.0,13274.0
50 - 55,5850.0,5801.0,11651.0
55 - 60,5465.0,5134.0,10599.0
60 - 65,4239.0,4197.0,8436.0
65 - 70,3045.0,3170.0,6215.0
70 - 75,2592.0,2761.0,5353.0
75 - 80,1637.0,1717.0,3354.0
80 - 85,679.0,822.0,1501.0
85 - 90,175.0,206.0,381.0
90 - 95,16.0,42.0,58.0
95 - 100,2.0,4.0,6.0
oltre 100,,,
