Age_column,Male_column,Female_column,Total
0,6948.0,6547.0,13495.0
1,6751.0,6450.0,13201.0
2,4494.0,4377.0,8871.0
3,3465.0,3282.0,6747.0
4,3480.0,3366.0,6846.0
5,4789.0,4725.0,9514.0
6,5863.0,5673.0,11536.0
7,5958.0,5934.0,11892.0
8,6328.0,6073.0,12401.0
9,6137.0,6263.0,12400.0
10,6253.0,5919.0,12172.0
11,5794.0,5792.0,11586.0
12,5858.0,5702.0,11560.0
13,5680.0,5765.0,11445.0
14 - 15,5614.0,5518.0,11132.0
15 - 16,5527.0,5642.0,11169.0
16 -17,5122.0,5341.0,10463.0
17 - 18,5268.0,5368.0,10636.0
18 - 19,5066.0,5128.0,10194.0
19 - 20,5343.0,5244.0,10587.0
20 -21,6692.0,4820.0,11512.0
21 - 25,18362.0,18242.0,36604.0
25 - 30,18319.0,20374.0,38693.0
30 - 35,16352.0,18216.0,34568.0
35 - 40,14669.0,16035.0,30704.0
40 - 45,13908.0,13962.0,27870.0
45 - 50,13096.0,12842.0,25938.0
50 - 55,11996.0,11704.0,23700.0
55 - 60,10423.0,10151.0,20574.0
60 - 65,8498.0,8359.0,16857.0
65 - 70,6337.0,6336.0,12673.0
70 - 75,4595.0,4954.0,9549.0
75 - 80,2993.0,3205.0,6198.0
80 - 85,1375.0,1521.0,2896.0
85 - 90,408.0,471.0,879.0
90 - 95,43.0,92.0,135.0
95 - 100,10.0,21.0,31.0
oltre 100,,,
