"code","province","age_class","male","female","total"
"045","Massacarrara","75-79",1374,1222,2596
"045","Massacarrara","80-84",668,530,1198
"045","Massacarrara","85+",249,228,477
"046","Lucca","0",4093,4061,8154
"046","Lucca","1-4",16071,15747,31818
"046","Lucca","5-9",19499,18690,38189
"046","Lucca","10-14",19113,18824,37937
"046","Lucca","15-19",14765,17330,32095
"046","Lucca","20-24",9768,14791,24559
"046","Lucca","25-29",8452,12159,20611
"046","Lucca","30-34",7944,10788,18732
"046","Lucca","35-39",7499,9641,17140
"046","Lucca","40-44",7253,9397,16650
"046","Lucca","45-49",7795,8373,16168
"046","Lucca","50-54",6871,9152,16023
"046","Lucca","55-59",6227,7306,13533
"046","Lucca","60-64",6342,7161,13503
"046","Lucca","65-69",5250,5418,10668
"046","Lucca","70-74",3877,4055,7932
"046","Lucca","75-79",2649,2562,5211
"046","Lucca","80-84",1376,1371,2747
"046","Lucca","85+",641,700,1341
"048","Firenze","0",12210,11725,23935
"048","Firenze","1-4",44255,42708,86963
"048","Firenze","5-9",50686,49648,100334
"048","Firenze","10-14",50713,50038,100751
"048","Firenze","15-19",45660,48718,94378
"048","Firenze","20-24",42697,46392,89089
"048","Firenze","25-29",36305,38842,75147
"048","Firenze","30-34",32195,33996,66191
"048","Firenze","35-39",30178,30771,60949
"048","Firenze","40-44",27554,28244,55798
"048","Firenze","45-49",27592,26830,54422
"048","Firenze","50-54",23341,22894,46235
"048","Firenze","55-59",19917,19559,39476
"048","Firenze","60-64",19499,19035,38534
"048","Firenze","65-69",15017,13921,28938
"048","Firenze","70-74",10116,9465,19581
"048","Firenze","75-79",5810,5329,11139
"048","Firenze","80-84",2696,2489,5185
"048","Firenze","85+",897,900,1797
"049","Livorno","0",1536,1460,2996
"049","Livorno","1-4",5489,5384,10873
"049","Livorno","5-9",6096,6133,12229
"049","Livorno","10-14",5906,5926,11832
"049","Livorno","15-19",6056,6148,12204
"049","Livorno","20-24",6361,5906,12267
"049","Livorno","25-29",5648,5360,11008
"049","Livorno","30-34",5079,4771,9850
"049","Livorno","35-39",4246,4252,8498
"049","Livorno","40-44",3949,3961,7910
"049","Livorno","45-49",3987,3985,7972
"049","Livorno","50-54",3456,3667,7123
"049","Livorno","55-59",2775,2952,5727
"049","Livorno","60-64",2643,2785,5428
"049","Livorno","65-69",1929,2144,4073
"049","Livorno","70-74",1222,1581,2803
"049","Livorno","75-79",773,967,1740
"049","Livorno","80-84",355,463,818
"049","Livorno","85+",108,153,261
"050","Pisa","0",4243,4212,8455
"050","Pisa","1-4",16269,15533,31802
"050","Pisa","5-9",18559,17710,36269
"050","Pisa","10-14",17558,16842,34400
"050","Pisa","15-19",16042,15676,31718
"050","Pisa","20-24",14183,14354,28537
"050","Pisa","25-29",12704,12715,25419
"050","Pisa","30-34",11486,11285,22771
"050","Pisa","35-39",10252,9872,20124
"050","Pisa","40-44",9561,9486,19047
"050","Pisa","45-49",9330,8618,17948
"050","Pisa","50-54",7925,7700,15625
"050","Pisa","55-59",6863,6423,13286
"050","Pisa","60-64",6862,6435,13297
"050","Pisa","65-69",5241,4718,9959
"050","Pisa","70-74",3597,3236,6833
"050","Pisa","75-79",2154,1924,4078
"050","Pisa","80-84",897,849,1746
"050","Pisa","85+",306,337,643
"051","Arezzo","0",4287,4165,8452
"051","Arezzo","1-4",13961,13573,27534
"051","Arezzo","5-9",15690,15034,30724
"051","Arezzo","10-14",15351,14836,30187
"051","Arezzo","15-19",13314,12791,26105
"051","Arezzo","20-24",10119,11854,21973
"051","Arezzo","25-29",9699,10034,19733
"051","Arezzo","30-34",8472,8552,17024
"051","Arezzo","35-39",7892,7585,15477
"051","Arezzo","40-44",7812,7298,15110
"051","Arezzo","45-49",7570,6972,14542
"051","Arezzo","50-54",7075,6482,13557
"051","Arezzo","55-59",6317,5597,11914
"051","Arezzo","60-64",6046,5283,11329
"051","Arezzo","65-69",4625,3889,8514
"051","Arezzo","70-74",3083,2677,5760
"051","Arezzo","75-79",1936,1492,3428
"051","Arezzo","80-84",841,644,1485
"051","Arezzo","85+",252,237,489
"052","Siena","0",3283,3066,6349
"052","Siena","1-4",10655,10227,20882
"052","Siena","5-9",11918,11830,23748
"052","Siena","10-14",11999,11516,23520
"052","Siena","15-19",10909,10865,21774
"052","Siena","20-24",10886,10199,21085
"052","Siena","25-29",9311,9167,18478
"052","Siena","30-34",8128,7552,15680
"052","Siena","35-39",7311,6776,14087
"052","Siena","40-44",7038,6385,13423
"052","Siena","45-49",7032,6421,13453
"052","Siena","50-54",6269,5596,11865
"052","Siena","55-59",5780,5036,10816
"052","Siena","60-64",5387,4786,10173
"052","Siena","65-69",4051,3257,7308
"052","Siena","70-74",2428,2007,4435
"052","Siena","75-79",1486,1144,2630
"052","Siena","80-84",596,494,1090
"052","Siena","85+",328,411,739
"053","Grosseto","0",2140,2075,4215
"053","Grosseto","1-4",7259,7009,14268
"053","Grosseto","5-9",8184,7894,16078
"053","Grosseto","10-14",7932,7586,15518
"053","Grosseto","15-19",7413,7061,14474
"053","Grosseto","20-24",6148,6555,12703
"053","Grosseto","25-29",6173,5625,11798
"053","Grosseto","30-34",4781,4244,9025
"053","Grosseto","35-39",4564,3933,8497
"053","Grosseto","40-44",4406,3815,8221
"053","Grosseto","45-49",4290,3510,7800
"053","Grosseto","50-54",3649,3020,6669
"053","Grosseto","55-59",2838,2452,5290
"053","Grosseto","60-64",2586,2224,4810
"053","Grosseto","65-69",1723,1571,3294
"053","Grosseto","70-74",1048,930,1978
"053","Grosseto","75-79",591,630,1221
"053","Grosseto","80-84",234,227,461
"053","Grosseto","85+",161,153,314
"061","Caserta","0",10794,10070,20864
"061","Caserta","1-4",40530,38177,78707
"061","Caserta","5-9",44937,42426,87363
"061","Caserta","10-14",44132,42529,86661
"061","Caserta","15-19",35527,39367,74894
"061","Caserta","20-24",29534,34327,63861
"061","Caserta","25-29",19837,28135,47972
"061","Caserta","30-34",18245,24480,42725
"061","Caserta","35-39",18269,23064,41333
"061","Caserta","40-44",17821,21317,39138
"061","Caserta","45-49",17962,20398,38360
"061","Caserta","50-54",18433,20859,39292
"061","Caserta","55-59",16101,17490,33591
"061","Caserta","60-64",16309,17999,34308
"061","Caserta","65-69",12241,12757,24998
"061","Caserta","70-74",8477,9638,18115
"061","Caserta","75-79",4487,5063,9550
"061","Caserta","80-84",2203,2622,4825
"061","Caserta","85+",765,1009,1774
"062","Benevento","0",3646,3386,7032
"062","Benevento","1-4",12924,12562,25486
"062","Benevento","5-9",14263,13484,27747
"062","Benevento","10-14",14249,13851,28100
"062","Benevento","15-19",10023,12302,22325
"062","Benevento","20-24",6677,11000,17677
"062","Benevento","25-29",6088,9471,15559
"062","Benevento","30-34",5749,7970,13719
"062","Benevento","35-39",5844,7565,13409
"062","Benevento","40-44",5464,6944,12408
"062","Benevento","45-49",5601,6692,12293
"062","Benevento","50-54",6094,6819,12913
"062","Benevento","55-59",5889,6155,12044
"062","Benevento","60-64",6085,6177,12262
"062","Benevento","65-69",4178,4040,8218
"062","Benevento","70-74",2965,2955,5920
"062","Benevento","75-79",1752,1689,3441
"062","Benevento","80-84",792,772,1564
"062","Benevento","85+",310,308,618
"063","Napoli","0",17996,16565,34561
"063","Napoli","1-4",59660,57084,116744
"063","Napoli","5-9",66959,63709,130668
"063","Napoli","10-14",65928,64554,130482
"063","Napoli","15-19",60344,62083,122427
"063","Napoli","20-24",59489,59144,118633
"063","Napoli","25-29",45279,50100,95379
"063","Napoli","30-34",41239,44826,86065
"063","Napoli","35-39",36270,40433,76703
"063","Napoli","40-44",35332,36987,72319
"063","Napoli","45-49",32547,34485,67032
"063","Napoli","50-54",32193,34890,67083
"063","Napoli","55-59",25353,25867,51220
"063","Napoli","60-64",23484,26678,50162
"063","Napoli","65-69",16904,17292,34196
"063","Napoli","70-74",12051,13581,25639
"063","Napoli","75-79",5906,6568,12474
"063","Napoli","80-84",3106,4031,7137
"063","Napoli","85+",1274,1809,3083
"064","Avellino","0",5517,5249,10766
"064","Avellino","1-4",20875,19654,40529
"064","Avellino","5-9",22370,21145,43515
"064","Avellino","10-14",22824,21621,44445
"064","Avellino","15-19",16743,19553,36296
"064","Avellino","20-24",11175,17035,28210
"064","Avellino","25-29",9097,13870,22967
"064","Avellino","30-34",8344,11862,20206
"064","Avellino","35-39",8418,11109,19527
"064","Avellino","40-44",8432,10735,19167
"064","Avellino","45-49",8788,10553,19341
"064","Avellino","50-54",9700,10722,20422
"064","Avellino","55-59",8981,9659,18640
"064","Avellino","60-64",9194,9314,18508
"064","Avellino","65-69",6382,6384,12766
"064","Avellino","70-74",4590,4709,9299
"064","Avellino","75-79",2808,2758,5566
"064","Avellino","80-84",1399,1396,2795
"064","Avellino","85+",512,533,1045
"065","Salerno","0",7961,7458,15419
"065","Salerno","1-4",28232,27256,55488
"065","Salerno","5-9",31357,29767,61124
"065","Salerno","10-14",30099,28759,58858
"065","Salerno","15-19",25165,27516,52681
"065","Salerno","20-24",19155,23827,42982
"065","Salerno","25-29",14202,18621,32823
"065","Salerno","30-34",13640,16996,30636
"065","Salerno","35-39",12450,15295,27745
"065","Salerno","40-44",12302,14700,27002
"065","Salerno","45-49",12036,13846,25882
"065","Salerno","50-54",12805,15141,27946
"065","Salerno","55-59",11264,12676,23940
"065","Salerno","60-64",11561,13153,24714
"065","Salerno","65-69",8493,9025,17518
"065","Salerno","70-74",7065,8156,15221
"065","Salerno","75-79",4199,4351,8550
"065","Salerno","80-84",2495,2828,5323
"065","Salerno","85+",1116,1171,2287
"066","Aquila","0",5785,5362,11147
"066","Aquila","1-4",21410,20299,41709
"066","Aquila","5-9",23502,22004,45506
"066","Aquila","10-14",22510,21469,43979
"066","Aquila","15-19",14875,20188,35063
"066","Aquila","20-24",10712,18213,28925
"066","Aquila","25-29",9061,15265,24326
"066","Aquila","30-34",8624,13159,21783
"066","Aquila","35-39",8630,12273,20903
"066","Aquila","40-44",8932,11580,20512
"066","Aquila","45-49",9379,11425,20804
"066","Aquila","50-54",9895,11030,20925
"066","Aquila","55-59",9738,10058,19796
"066","Aquila","60-64",8921,8941,17862
"066","Aquila","65-69",7031,6808,13839
"066","Aquila","70-74",4724,4606,9330
"066","Aquila","75-79",3156,2727,5883
"066","Aquila","80-84",1283,1128,2411
"066","Aquila","85+",444,392,836
"067","Teramo","0",4496,4341,8837
"067","Teramo","1-4",15821,15092,30913
"067","Teramo","5-9",17659,16500,34159
"067","Teramo","10-14",17420,16683,34103
"067","Teramo","15-19",12625,15160,27785
"067","Teramo","20-24",7725,13962,21687
"067","Teramo","25-29",7573,12123,19696
"067","Teramo","30-34",7392,10189,17581
"067","Teramo","35-39",6732,8572,15304
"067","Teramo","40-44",6935,8091,15026
"067","Teramo","45-49",6893,7683,14576
"067","Teramo","50-54",7297,7720,15017
"067","Teramo","55-59",6827,7020,13847
"067","Teramo","60-64",6390,6305,12695
"067","Teramo","65-69",5079,4864,9943
"067","Teramo","70-74",4064,3908,7972
"067","Teramo","75-79",2642,2422,5064
"067","Teramo","80-84",1130,1049,2179
"067","Teramo","85+",539,429,968
"069","Chieti","0",5068,5018,10086
"069","Chieti","1-4",18242,17621,35863
"069","Chieti","5-9",20007,18774,38781
"069","Chieti","10-14",20244,19464,39708
"069","Chieti","15-19",14198,17886,32084
"069","Chieti","20-24",10203,16563,26766
"069","Chieti","25-29",8320,14338,22658
"069","Chieti","30-34",7952,12483,20435
"069","Chieti","35-39",7438,10597,18035
"069","Chieti","40-44",7671,10268,17939
"069","Chieti","45-49",7750,9745,17495
"069","Chieti","50-54",8939,10396,19335
"069","Chieti","55-59",8523,8938,17461
"069","Chieti","60-64",7836,8495,16331
"069","Chieti","65-69",6220,6478,12698
"069","Chieti","70-74",4784,5031,9815
"069","Chieti","75-79",3076,2898,5974
"069","Chieti","80-84",1208,1213,2421
"069","Chieti","85+",490,496,986
"070","Campobasso","0",5092,4950,10042
"070","Campobasso","1-4",17087,16486,33573
"070","Campobasso","5-9",19252,18428,37680
"070","Campobasso","10-14",18997,18654,37651
"070","Campobasso","15-19",13370,17075,30445
"070","Campobasso","20-24",8306,14562,22868
"070","Campobasso","25-29",7690,13299,20989
"070","Campobasso","30-34",7421,11658,19079
"070","Campobasso","35-39",7398,10751,18149
"070","Campobasso","40-44",7059,9756,16815
"070","Campobasso","45-49",7496,9568,17064
"070","Campobasso","50-54",8558,10492,19050
"070","Campobasso","55-59",8730,9719,18449
"070","Campobasso","60-64",8070,8850,16920
"070","Campobasso","65-69",5544,5959,11503
"070","Campobasso","70-74",4188,4478,8666
"070","Campobasso","75-79",2611,2748,5359
"070","Campobasso","80-84",1057,1109,2166
"070","Campobasso","85+",375,386,761
"071","Foggia","0",7762,7332,15094
"071","Foggia","1-4",24703,23487,48190
"071","Foggia","5-9",26266,24978,51244
"071","Foggia","10-14",26424,24598,51022
"071","Foggia","15-19",22662,22419,45081
"071","Foggia","20-24",18589,20974,39563
"071","Foggia","25-29",15607,17955,33562
"071","Foggia","30-34",14073,15696,29769
"071","Foggia","35-39",12392,14008,26400
"071","Foggia","40-44",11338,12183,23521
"071","Foggia","45-49",10736,11767,22503
"071","Foggia","50-54",11198,12029,23227
"071","Foggia","55-59",8948,9461,18409
"071","Foggia","60-64",7225,8395,15620
"071","Foggia","65-69",4709,5347,10056
"071","Foggia","70-74",3044,4125,7169
"071","Foggia","75-79",1543,2015,3558
"071","Foggia","80-84",693,1038,1731
"071","Foggia","85+",232,385,617
"072","Bari","0",13907,13217,27124
"072","Bari","1-4",44893,43006,87899
"072","Bari","5-9",50114,47933,98047
"072","Bari","10-14",50463,49951,100414
"072","Bari","15-19",40147,44183,84330
"072","Bari","20-24",33544,39259,72803
"072","Bari","25-29",27307,33734,61041
"072","Bari","30-34",25141,28808,53949
"072","Bari","35-39",22658,25127,47785
"072","Bari","40-44",22829,24717,47546
"072","Bari","45-49",20604,21774,42378
"072","Bari","50-54",22682,23404,46086
"072","Bari","55-59",17242,17121,34363
"072","Bari","60-64",15529,16175,31704
"072","Bari","65-69",11001,10805,21806
"072","Bari","70-74",8386,8993,17379
"072","Bari","75-79",4420,4274,8694
"072","Bari","80-84",2482,2726,5208
"072","Bari","85+",959,1147,2106
"075","Lecce","0",12576,12067,24643
"075","Lecce","1-4",40944,39698,80642
"075","Lecce","5-9",40119,38699,78818
"075","Lecce","10-14",40579,39101,79680
"075","Lecce","15-19",35666,37412,73078
"075","Lecce","20-24",33270,33698,66968
"075","Lecce","25-29",26718,28791,55509
"075","Lecce","30-34",24079,24928,49007
"075","Lecce","35-39",21987,21967,43954
"075","Lecce","40-44",20287,19955,40242
"075","Lecce","45-49",18834,18364,37198
"075","Lecce","50-54",17887,17351,35238
"075","Lecce","55-59",15416,15578,30994
"075","Lecce","60-64",12774,13181,25955
"075","Lecce","65-69",9385,9892,19277
"075","Lecce","70-74",6927,7738,14665
"075","Lecce","75-79",3995,4499,8494
"075","Lecce","80-84",2006,2449,4455
"075","Lecce","85+",834,1068,1902
"078","Cosenza","0",6252,5971,12223
"078","Cosenza","1-4",25216,24005,49221
"078","Cosenza","5-9",28511,26899,55410
"078","Cosenza","10-14",29001,27528,56529
"078","Cosenza","15-19",21961,25544,47505
"078","Cosenza","20-24",13122,20879,34001
"078","Cosenza","25-29",9682,16400,26082
"078","Cosenza","30-34",9626,15058,24684
"078","Cosenza","35-39",8664,13129,21793
"078","Cosenza","40-44",9242,13487,22729
"078","Cosenza","45-49",8431,11661,20092
"078","Cosenza","50-54",9844,13190,23034
"078","Cosenza","55-59",8479,10560,19039
"078","Cosenza","60-64",9026,10808,19834
"078","Cosenza","65-69",6001,6749,12750
"078","Cosenza","70-74",4885,5806,10691
"078","Cosenza","75-79",2594,2722,5316
"078","Cosenza","80-84",1553,1815,3368
"078","Cosenza","85+",634,622,1256
"079","Catanzaro","0",6679,6285,12964
"079","Catanzaro","1-4",26052,24946,50998
"079","Catanzaro","5-9",27958,26391,54349
"079","Catanzaro","10-14",28625,27556,56181
"079","Catanzaro","15-19",21622,25564,47186
"079","Catanzaro","20-24",13833,20951,34784
"079","Catanzaro","25-29",10221,17690,27911
"079","Catanzaro","30-34",10209,16800,27009
"079","Catanzaro","35-39",10017,14847,24864
"079","Catanzaro","40-44",10608,14323,24931
"079","Catanzaro","45-49",10164,12848,23012
"079","Catanzaro","50-54",11029,13429,24458
"079","Catanzaro","55-59",9867,10687,20554
"079","Catanzaro","60-64",9004,10029,19033
"079","Catanzaro","65-69",6172,6493,12665
"079","Catanzaro","70-74",4734,5681,10415
"079","Catanzaro","75-79",2660,2827,5487
"079","Catanzaro","80-84",1395,1615,3010
"079","Catanzaro","85+",546,609,1155
"080","Reggiocalabria","0",6869,6361,13230
"080","Reggiocalabria","1-4",24654,22745,47399
"080","Reggiocalabria","5-9",25095,23501,48596
"080","Reggiocalabria","10-14",24748,23448,48196
"080","Reggiocalabria","15-19",19716,22971,42687
"080","Reggiocalabria","20-24",14566,19425,33991
"080","Reggiocalabria","25-29",10967,16318,27285
"080","Reggiocalabria","30-34",10602,14579,25181
"080","Reggiocalabria","35-39",10529,13041,23570
"080","Reggiocalabria","40-44",10818,12557,22375
"080","Reggiocalabria","45-49",10023,11360,21383
"080","Reggiocalabria","50-54",11117,12150,23267
"080","Reggiocalabria","55-59",9041,8945,17986
"080","Reggiocalabria","60-64",8796,8813,17609
"080","Reggiocalabria","65-69",5978,6002,11980
"080","Reggiocalabria","70-74",4910,4872,9782
"080","Reggiocalabria","75-79",2442,2439,4881
"080","Reggiocalabria","80-84",1463,1484,2947
"080","Reggiocalabria","85+",630,636,1266
"081","Trapani","0",4616,4314,8930
"081","Trapani","1-4",16572,15410,31982
"081","Trapani","5-9",19840,18518,38358
"081","Trapani","10-14",19704,19054,38758
"081","Trapani","15-19",16728,17877,34605
"081","Trapani","20-24",13896,15603,29499
"081","Trapani","25-29",11948,13240,25188
"081","Trapani","30-34",11175,12026,23201
"081","Trapani","35-39",9921,9943,19864
"081","Trapani","40-44",8555,8811,17366
"081","Trapani","45-49",8364,8462,16826
"081","Trapani","50-54",8720,8886,17606
"081","Trapani","55-59",6907,6733,13640
"081","Trapani","60-64",6402,7058,13460
"081","Trapani","65-69",4175,4187,8362
"081","Trapani","70-74",2933,3445,6378
"081","Trapani","75-79",1382,1578,2960
"081","Trapani","80-84",797,1197,1994
"081","Trapani","85+",304,514,818
"082","Palermo","0",9591,9016,18607
"082","Palermo","1-4",36286,33178,69464
"082","Palermo","5-9",43014,38651,81665
"082","Palermo","10-14",44627,40161,84788
"082","Palermo","15-19",38217,37397,75614
"082","Palermo","20-24",35399,33907,69306
"082","Palermo","25-29",26573,29927,56500
"082","Palermo","30-34",24622,27081,51703
"082","Palermo","35-39",21787,24349,46136
"082","Palermo","40-44",22602,22668,45270
"082","Palermo","45-49",19551,20320,39871
"082","Palermo","50-54",20861,20534,41395
"082","Palermo","55-59",16468,15710,32178
"082","Palermo","60-64",16118,15949,32067
"082","Palermo","65-69",10780,10308,21088
"082","Palermo","70-74",7816,7801,15617
"082","Palermo","75-79",3277,3305,6582
"082","Palermo","80-84",2043,2303,4346
"082","Palermo","85+",844,1020,1864
"083","Messina","0",7279,6894,14173
"083","Messina","1-4",25447,23724,49171
"083","Messina","5-9",26904,25823,52727
"083","Messina","10-14",28414,27436,55850
"083","Messina","15-19",23605,26450,50055
"083","Messina","20-24",19036,23295,42331
"083","Messina","25-29",13934,18575,32509
"083","Messina","30-34",13442,17032,30474
"083","Messina","35-39",12635,14586,27221
"083","Messina","40-44",12617,14389,27006
"083","Messina","45-49",12839,13494,26333
"083","Messina","50-54",12890,13549,26439
"083","Messina","55-59",10716,10789,21505
"083","Messina","60-64",10238,10605,20843
"083","Messina","65-69",7132,6887,14019
"083","Messina","70-74",5508,5717,11225
"083","Messina","75-79",3011,2882,5893
"083","Messina","80-84",1851,1928,3779
"083","Messina","85+",848,869,1717
"084","Girgenti","0",5816,5446,11262
"084","Girgenti","1-4",20501,18790,39291
"084","Girgenti","5-9",23172,21296,44468
"084","Girgenti","10-14",21940,19934,41874
"084","Girgenti","15-19",18445,17877,36322
"084","Girgenti","20-24",15472,15503,30975
"084","Girgenti","25-29",13262,14199,27461
"084","Girgenti","30-34",12169,12819,24988
"084","Girgenti","35-39",10927,11069,21996
"084","Girgenti","40-44",9938,10258,20196
"084","Girgenti","45-49",9171,9342,18513
"084","Girgenti","50-54",10049,9640,19689
"084","Girgenti","55-59",8269,7436,15705
"084","Girgenti","60-64",7299,7459,14758
"084","Girgenti","65-69",4569,4415,8984
"084","Girgenti","70-74",3432,3490,6922
"084","Girgenti","75-79",1467,1428,2895
"084","Girgenti","80-84",827,918,1745
"084","Girgenti","85+",285,306,591
"085","Caltanissetta","0",5490,5177,10667
"085","Caltanissetta","1-4",17685,16256,33941
"085","Caltanissetta","5-9",19180,17564,36744
"085","Caltanissetta","10-14",18753,17261,36014
"085","Caltanissetta","15-19",15988,15016,31004
"085","Caltanissetta","20-24",13368,13382,26750
"085","Caltanissetta","25-29",11781,12588,24369
"085","Caltanissetta","30-34",11085,11283,22368
"085","Caltanissetta","35-39",10229,9857,20086
"085","Caltanissetta","40-44",9079,8790,17869
"085","Caltanissetta","45-49",8810,8265,17075
"085","Caltanissetta","50-54",9658,8897,18555
"085","Caltanissetta","55-59",7087,6145,13232
"085","Caltanissetta","60-64",6431,6080,12511
"085","Caltanissetta","65-69",3862,3413,7275
"085","Caltanissetta","70-74",2928,2882,5810
"085","Caltanissetta","75-79",1148,1135,2283
"085","Caltanissetta","80-84",690,733,1423
"085","Caltanissetta","85+",241,230,471
"087","Catania","0",11543,10927,22470
"087","Catania","1-4",37335,35445,72780
"087","Catania","5-9",42457,38329,80786
"087","Catania","10-14",44864,40410,85274
"087","Catania","15-19",39720,37635,77355
"087","Catania","20-24",34028,34320,68348
"087","Catania","25-29",28619,29740,58359
"087","Catania","30-34",25812,26818,52630
"087","Catania","35-39",23195,23534,46729
"087","Catania","40-44",21667,22003,43670
"087","Catania","45-49",19907,19206,39113
"087","Catania","50-54",20355,19947,40302
"087","Catania","55-59",14947,14152,29099
"087","Catania","60-64",13369,13842,27211
"087","Catania","65-69",7913,7511,15424
"087","Catania","70-74",6086,6631,12717
"087","Catania","75-79",2716,2814,5530
"087","Catania","80-84",1759,2023,3782
"087","Catania","85+",733,827,1560
"089","Siracusa","0",6429,6143,12572
"089","Siracusa","1-4",23547,21623,45170
"089","Siracusa","5-9",26022,23516,49538
"089","Siracusa","10-14",25905,23768,49673
"089","Siracusa","15-19",23567,23341,46908
"089","Siracusa","20-24",21051,22341,43392
"089","Siracusa","25-29",17275,18898,36173
"089","Siracusa","30-34",15459,16539,31998
"089","Siracusa","35-39",12803,13143,25946
"089","Siracusa","40-44",12113,12672,24785
"089","Siracusa","45-49",11647,11156,22803
"089","Siracusa","50-54",11933,11714,23647
"089","Siracusa","55-59",8868,8166,17034
"089","Siracusa","60-64",7957,8239,16196
"089","Siracusa","65-69",4817,4632,9449
"089","Siracusa","70-74",3486,3928,7414
"089","Siracusa","75-79",1459,1526,2985
"089","Siracusa","80-84",931,1187,2118
"089","Siracusa","85+",361,413,774
"090","Sassari","0",5010,4796,9806
"090","Sassari","1-4",17426,16439,33865
"090","Sassari","5-9",18644,18064,36708
"090","Sassari","10-14",17804,16800,34604
"090","Sassari","15-19",15212,15945,31157
"090","Sassari","20-24",15001,14884,29885
"090","Sassari","25-29",11619,12764,24383
"090","Sassari","30-34",10427,10936,21363
"090","Sassari","35-39",9676,9516,19192
"090","Sassari","40-44",9280,8798,18078
"090","Sassari","45-49",8462,7971,16433
"090","Sassari","50-54",7931,7124,15055
"090","Sassari","55-59",6116,5702,11818
"090","Sassari","60-64",4904,4997,9901
"090","Sassari","65-69",3969,3698,7667
"090","Sassari","70-74",2895,3035,5930
"090","Sassari","75-79",1746,1547,3293
"090","Sassari","80-84",854,864,1718
"090","Sassari","85+",295,317,612
"092","Cagliari","0",7810,7261,15071
"092","Cagliari","1-4",26195,25184,51379
"092","Cagliari","5-9",28358,27101,55459
"092","Cagliari","10-14",26313,24774,51087
"092","Cagliari","15-19",24161,24634,48795
"092","Cagliari","20-24",20709,22264,42973
"092","Cagliari","25-29",19043,19668,38711
"092","Cagliari","30-34",17837,18032,35869
"092","Cagliari","35-39",16434,15785,32219
"092","Cagliari","40-44",14788,14071,28859
"092","Cagliari","45-49",13478,12862,26340
"092","Cagliari","50-54",12744,12189,24933
"092","Cagliari","55-59",10629,10133,20762
"092","Cagliari","60-64",8478,8834,17312
"092","Cagliari","65-69",6149,6121,12270
"092","Cagliari","70-74",4363,4695,9058
"092","Cagliari","75-79",2482,2342,4824
"092","Cagliari","80-84",1101,1144,2245
"092","Cagliari","85+",382,495,877
