"code","province","age_class","male","female","total"
"004","Cuneo","10-14",17217,16154,33371
"004","Cuneo","15-19",16755,16361,33116
"004","Cuneo","20-24",19624,18628,38252
"004","Cuneo","25-29",16692,15395,32087
"004","Cuneo","30-34",19797,17915,37712
"004","Cuneo","35-39",18944,17674,36618
"004","Cuneo","40-44",19815,18517,38332
"004","Cuneo","45-49",19162,19023,38185
"004","Cuneo","50-54",12508,14050,26558
"004","Cuneo","55-59",17453,18208,35661
"004","Cuneo","60-64",18161,18387,36548
"004","Cuneo","65-69",14433,15933,30366
"004","Cuneo","70-74",10409,13199,23608
"004","Cuneo","75-79",7317,9366,16683
"004","Cuneo","80-84",3080,5119,8199
"004","Cuneo","85+",1524,2449,3973
"005","Asti","0",1401,1367,2768
"005","Asti","1-4",5255,4985,10240
"005","Asti","5-9",7064,6837,13901
"005","Asti","10-14",6665,6283,12948
"005","Asti","15-19",6473,6046,12519
"005","Asti","20-24",7376,7144,14520
"005","Asti","25-29",6044,5831,11875
"005","Asti","30-34",6890,6736,13626
"005","Asti","35-39",6861,6689,13550
"005","Asti","40-44",7448,7631,15079
"005","Asti","45-49",7347,7762,15109
"005","Asti","50-54",5217,5526,10743
"005","Asti","55-59",7211,7802,15013
"005","Asti","60-64",7826,8222,16048
"005","Asti","65-69",6709,7452,14161
"005","Asti","70-74",5210,6382,11592
"005","Asti","75-79",3966,4803,8769
"005","Asti","80-84",1330,2676,4006
"005","Asti","85+",812,1268,2080
"006","Alessandria","0",2867,2795,5662
"006","Alessandria","1-4",10877,10153,21030
"006","Alessandria","5-9",14799,14005,28804
"006","Alessandria","10-14",13555,12822,26377
"006","Alessandria","15-19",13106,12198,25304
"006","Alessandria","20-24",15072,14764,29836
"006","Alessandria","25-29",13874,13725,27599
"006","Alessandria","30-34",16288,16151,32439
"006","Alessandria","35-39",15904,15902,31806
"006","Alessandria","40-44",17038,17250,34288
"006","Alessandria","45-49",16812,17748,34560
"006","Alessandria","50-54",12234,13353,25587
"006","Alessandria","55-59",16334,17580,33914
"006","Alessandria","60-64",17386,18869,36255
"006","Alessandria","65-69",14567,16631,31198
"006","Alessandria","70-74",10466,13943,24409
"006","Alessandria","75-79",8578,11640,20218
"006","Alessandria","80-84",3173,6158,9331
"006","Alessandria","85+",1700,2866,4566
"007","Valle d'Aosta","0",846,783,1629
"007","Valle d'Aosta","1-4",3100,3045,6145
"007","Valle d'Aosta","5-9",4102,3899,8001
"007","Valle d'Aosta","10-14",3583,3463,7046
"007","Valle d'Aosta","15-19",3553,3447,7000
"007","Valle d'Aosta","20-24",4384,3913,8297
"007","Valle d'Aosta","25-29",4038,3499,7537
"007","Valle d'Aosta","30-34",4423,4069,8492
"007","Valle d'Aosta","35-39",4014,3759,7773
"007","Valle d'Aosta","40-44",4203,3997,8200
"007","Valle d'Aosta","45-49",3888,3899,7787
"007","Valle d'Aosta","50-54",2736,2904,5640
"007","Valle d'Aosta","55-59",3315,3278,6593
"007","Valle d'Aosta","60-64",3161,3225,6386
"007","Valle d'Aosta","65-69",2222,2647,4869
"007","Valle d'Aosta","70-74",1471,2032,3503
"007","Valle d'Aosta","75-79",873,1527,2400
"007","Valle d'Aosta","80-84",525,704,1229
"007","Valle d'Aosta","85+",247,376,623
"008","Imperia","0",1549,1395,2944
"008","Imperia","1-4",5780,5482,11262
"008","Imperia","5-9",7846,7742,15588
"008","Imperia","10-14",7274,6859,14133
"008","Imperia","15-19",6449,6196,12645
"008","Imperia","20-24",7192,7141,14333
"008","Imperia","25-29",6620,6668,13288
"008","Imperia","30-34",7808,8054,15862
"008","Imperia","35-39",7869,7929,15798
"008","Imperia","40-44",8007,8207,16214
"008","Imperia","45-49",7348,8268,15616
"008","Imperia","50-54",5438,6208,11646
"008","Imperia","55-59",6593,7606,14199
"008","Imperia","60-64",7181,8011,15192
"008","Imperia","65-69",5978,7252,13230
"008","Imperia","70-74",4264,5717,9981
"008","Imperia","75-79",4003,4345,8348
"008","Imperia","80-84",210,2430,2640
"008","Imperia","85+",1000,1208,2208
"009","Savona","0",1988,1893,3881
"009","Savona","1-4",7569,7132,14701
"009","Savona","5-9",10171,9483,19654
"009","Savona","10-14",8552,8245,16797
"009","Savona","15-19",7934,7624,15558
"009","Savona","20-24",9055,8990,18045
"009","Savona","25-29",8973,9194,18167
"009","Savona","30-34",10727,10847,21574
"009","Savona","35-39",10352,10581,20933
"009","Savona","40-44",10840,10840,21680
"009","Savona","45-49",10494,11001,21495
"009","Savona","50-54",7787,8689,16476
"009","Savona","55-59",9645,10744,20389
"009","Savona","60-64",9681,10736,20417
"009","Savona","65-69",7727,8953,16680
"009","Savona","70-74",5303,7077,12380
"009","Savona","75-79",3684,5333,9017
"009","Savona","80-84",2060,3198,5258
"009","Savona","85+",1179,1762,2941
"010","Genova","0",7153,6612,13765
"010","Genova","1-4",26381,25337,51718
"010","Genova","5-9",36357,34424,70781
"010","Genova","10-14",31872,30292,62164
"010","Genova","15-19",28950,27935,56885
"010","Genova","20-24",34870,33830,68700
"010","Genova","25-29",33297,33486,66783
"010","Genova","30-34",37956,39563,77519
"010","Genova","35-39",36437,38145,74582
"010","Genova","40-44",39733,42001,81734
"010","Genova","45-49",39093,42934,82027
"010","Genova","50-54",30015,34161,64176
"010","Genova","55-59",34774,40385,75159
"010","Genova","60-64",33894,40237,74131
"010","Genova","65-69",26728,34263,60991
"010","Genova","70-74",18679,27893,46572
"010","Genova","75-79",13286,20172,33458
"010","Genova","80-84",5152,11524,16676
"010","Genova","85+",3778,6374,10152
"011","La Spezia","0",1717,1526,3243
"011","La Spezia","1-4",6070,5813,11883
"011","La Spezia","5-9",8583,8128,16711
"011","La Spezia","10-14",7448,7018,14466
"011","La Spezia","15-19",6680,6529,13209
"011","La Spezia","20-24",8184,7615,15799
"011","La Spezia","25-29",7452,7314,14766
"011","La Spezia","30-34",8359,8454,16813
"011","La Spezia","35-39",7825,8036,15861
"011","La Spezia","40-44",8695,9222,17917
"011","La Spezia","45-49",9065,9892,18957
"011","La Spezia","50-54",7145,7913,15058
"011","La Spezia","55-59",8224,8652,16876
"011","La Spezia","60-64",7583,8259,15842
"011","La Spezia","65-69",5677,7173,12850
"011","La Spezia","70-74",4203,6220,10423
"011","La Spezia","75-79",2835,4597,7432
"011","La Spezia","80-84",1482,2527,4009
"011","La Spezia","85+",775,1545,2320
"012","Varese","0",6342,5976,12318
"012","Varese","1-4",24040,22782,46822
"012","Varese","5-9",30934,29657,60591
"012","Varese","10-14",25707,24691,50398
"012","Varese","15-19",23918,23677,47595
"012","Varese","20-24",27422,27522,54944
"012","Varese","25-29",26111,25937,52048
"012","Varese","30-34",29514,29607,59121
"012","Varese","35-39",26286,26292,52578
"012","Varese","40-44",25167,25581,50748
"012","Varese","45-49",23058,24778,47836
"012","Varese","50-54",15587,17593,33180
"012","Varese","55-59",18860,21573,40433
"012","Varese","60-64",17914,21769,39683
"012","Varese","65-69",13350,17802,31152
"012","Varese","70-74",8466,13194,21660
"012","Varese","75-79",5063,9519,14582
"012","Varese","80-84",2469,4727,7196
"012","Varese","85+",934,2004,2938
"013","Como","0",6215,5828,12043
"013","Como","1-4",23047,21906,44953
"013","Como","5-9",30017,28870,58887
"013","Como","10-14",25631,24845,50476
"013","Como","15-19",24111,23577,47688
"013","Como","20-24",28667,28253,56920
"013","Como","25-29",24937,24084,49021
"013","Como","30-34",28496,28085,56581
"013","Como","35-39",26074,26334,52408
"013","Como","40-44",25108,25428,50536
"013","Como","45-49",23318,25129,48447
"013","Como","50-54",14915,17192,32107
"013","Como","55-59",18730,21933,40663
"013","Como","60-64",18409,22250,40659
"013","Como","65-69",13465,18129,31594
"013","Como","70-74",8821,13772,22593
"013","Como","75-79",5407,9597,15004
"013","Como","80-84",2562,4637,7199
"013","Como","85+",906,1778,2684
"014","Sondrio","0",1597,1454,3051
"014","Sondrio","1-4",5868,5609,11477
"014","Sondrio","5-9",8027,7610,15637
"014","Sondrio","10-14",7182,7110,14292
"014","Sondrio","15-19",6557,6466,13023
"014","Sondrio","20-24",7126,6491,13617
"014","Sondrio","25-29",5911,5185,11096
"014","Sondrio","30-34",6323,5688,12011
"014","Sondrio","35-39",5858,5499,11357
"014","Sondrio","40-44",5765,5221,10986
"014","Sondrio","45-49",4993,5252,10245
"014","Sondrio","50-54",3241,3855,7096
"014","Sondrio","55-59",4089,4706,8795
"014","Sondrio","60-64",4075,4686,8761
"014","Sondrio","65-69",2885,3830,6715
"014","Sondrio","70-74",1961,2971,4932
"014","Sondrio","75-79",1234,2020,3254
"014","Sondrio","80-84",756,1178,1934
"014","Sondrio","85+",329,541,870
"015","Milano","0",34995,32770,67765
"015","Milano","1-4",125831,119118,244949
"015","Milano","5-9",160005,151823,311828
"015","Milano","10-14",132767,127147,259914
"015","Milano","15-19",119646,117502,237148
"015","Milano","20-24",143767,148938,292705
"015","Milano","25-29",145686,148476,294162
"015","Milano","30-34",169279,169386,338665
"015","Milano","35-39",150586,151898,302484
"015","Milano","40-44",144288,146882,291170
"015","Milano","45-49",128304,137782,266086
"015","Milano","50-54",87558,99517,187075
"015","Milano","55-59",101079,115665,216744
"015","Milano","60-64",94417,114611,209028
"015","Milano","65-69",69478,92136,161614
"015","Milano","70-74",42563,66315,108878
"015","Milano","75-79",24477,44166,68643
"015","Milano","80-84",10837,21253,32090
"015","Milano","85+",3819,8918,12737
"016","Bergamo","0",7706,7349,15055
"016","Bergamo","1-4",29471,28003,57474
"016","Bergamo","5-9",39821,38139,77960
"016","Bergamo","10-14",34938,33286,68224
"016","Bergamo","15-19",32038,30944,62982
"016","Bergamo","20-24",34243,33525,67768
"016","Bergamo","25-29",30098,28752,58850
"016","Bergamo","30-34",33262,31515,64777
"016","Bergamo","35-39",29450,28235,57685
"016","Bergamo","40-44",28528,28253,56781
"016","Bergamo","45-49",25295,26732,52027
"016","Bergamo","50-54",16446,18443,34889
"016","Bergamo","55-59",19243,22438,41681
"016","Bergamo","60-64",17623,21489,39112
"016","Bergamo","65-69",12690,17608,30298
"016","Bergamo","70-74",8160,12781,20941
"016","Bergamo","75-79",5026,8854,13880
"016","Bergamo","80-84",2306,3987,6293
"016","Bergamo","85+",771,1571,2342
"017","Brescia","0",8645,8193,16838
"017","Brescia","1-4",32761,31231,63992
"017","Brescia","5-9",43219,41323,84542
"017","Brescia","10-14",37666,36369,74035
"017","Brescia","15-19",35362,34340,69702
"017","Brescia","20-24",39223,37561,76784
"017","Brescia","25-29",35104,33038,68142
"017","Brescia","30-34",38926,36328,75254
"017","Brescia","35-39",33814,32284,66098
"017","Brescia","40-44",33514,33652,67166
"017","Brescia","45-49",31147,33269,64416
"017","Brescia","50-54",20427,23103,43530
"017","Brescia","55-59",23078,27069,50147
"017","Brescia","60-64",20828,25456,46284
"017","Brescia","65-69",15357,20383,35740
"017","Brescia","70-74",10217,15714,25931
"017","Brescia","75-79",6367,10799,17166
"017","Brescia","80-84",3106,5363,8469
"017","Brescia","85+",1176,2274,3450
"018","Pavia","0",3290,3172,6462
"018","Pavia","1-4",12736,12127,24863
"018","Pavia","5-9",17634,16527,34161
"018","Pavia","10-14",15466,14804,30270
"018","Pavia","15-19",14781,14041,28822
"018","Pavia","20-24",17132,16686,33818
"018","Pavia","25-29",15175,14664,29839
"018","Pavia","30-34",19125,18467,37592
"018","Pavia","35-39",19004,18859,37863
"018","Pavia","40-44",19816,19711,39527
"018","Pavia","45-49",18854,19881,38735
"018","Pavia","50-54",12442,13790,26232
"018","Pavia","55-59",17185,18880,36065
"018","Pavia","60-64",17411,19777,37188
"018","Pavia","65-69",14402,17094,31496
"018","Pavia","70-74",10139,13861,24000
"018","Pavia","75-79",6583,9944,16527
"018","Pavia","80-84",3376,5475,8851
"018","Pavia","85+",1412,2666,4078
"019","Cremona","0",2338,2172,4510
"019","Cremona","1-4",8934,8423,17357
"019","Cremona","5-9",12165,11542,23707
"019","Cremona","10-14",11238,10779,22017
"019","Cremona","15-19",10737,10636,21373
"019","Cremona","20-24",12758,11802,24560
"019","Cremona","25-29",10385,9851,20236
"019","Cremona","30-34",12712,11919,24631
"019","Cremona","35-39",11881,11337,23218
"019","Cremona","40-44",12196,12040,24236
"019","Cremona","45-49",12070,12784,24854
"019","Cremona","50-54",7957,8590,16547
"019","Cremona","55-59",9608,11116,20724
"019","Cremona","60-64",9698,11159,20857
"019","Cremona","65-69",7523,9788,17311
"019","Cremona","70-74",5221,7859,13080
"019","Cremona","75-79",3340,5998,9338
"019","Cremona","80-84",1491,2683,4174
"019","Cremona","85+",535,1016,1551
"020","Mantova","0",2787,2659,5446
"020","Mantova","1-4",10241,9808,20049
"020","Mantova","5-9",13783,12985,26768
"020","Mantova","10-14",12560,12012,24572
"020","Mantova","15-19",11952,11576,23528
"020","Mantova","20-24",14054,13339,27393
"020","Mantova","25-29",11696,11426,23122
"020","Mantova","30-34",13143,12960,26103
"020","Mantova","35-39",12797,12571,25368
"020","Mantova","40-44",13160,13133,26293
"020","Mantova","45-49",13646,13993,27639
"020","Mantova","50-54",9503,10273,19776
"020","Mantova","55-59",11744,12784,24528
"020","Mantova","60-64",11296,12271,23567
"020","Mantova","65-69",9077,10411,19488
"020","Mantova","70-74",6236,8673,14909
"020","Mantova","75-79",4102,6616,10718
"020","Mantova","80-84",1955,3270,5225
"020","Mantova","85+",775,1625,2400
"021","Bolzano - Bozen","0",4499,4318,8817
"021","Bolzano - Bozen","1-4",16292,15619,31911
"021","Bolzano - Bozen","5-9",21222,20166,41388
"021","Bolzano - Bozen","10-14",18010,17354,35364
"021","Bolzano - Bozen","15-19",15447,15060,30507
"021","Bolzano - Bozen","20-24",16378,15160,31538
"021","Bolzano - Bozen","25-29",16030,15324,31354
"021","Bolzano - Bozen","30-34",15370,14656,30026
"021","Bolzano - Bozen","35-39",12973,12807,25780
"021","Bolzano - Bozen","40-44",13270,13110,26380
"021","Bolzano - Bozen","45-49",12185,13585,25770
"021","Bolzano - Bozen","50-54",7935,9474,17409
"021","Bolzano - Bozen","55-59",9180,10655,19835
"021","Bolzano - Bozen","60-64",9405,10487,19892
"021","Bolzano - Bozen","65-69",7090,8641,15731
"021","Bolzano - Bozen","70-74",4667,6249,10916
"021","Bolzano - Bozen","75-79",2545,4080,6625
"021","Bolzano - Bozen","80-84",1278,2180,3458
"021","Bolzano - Bozen","85+",528,812,1340
"022","Trento","0",3518,3316,6834
"022","Trento","1-4",13525,12754,26279
"022","Trento","5-9",18600,17718,36318
"022","Trento","10-14",17065,16512,33577
"022","Trento","15-19",16101,15599,31700
"022","Trento","20-24",16663,15731,32394
"022","Trento","25-29",14417,13874,28291
"022","Trento","30-34",14361,14161,28522
"022","Trento","35-39",13005,12960,25965
"022","Trento","40-44",14086,14110,28196
"022","Trento","45-49",14787,15409,30196
"022","Trento","50-54",8876,10021,18897
"022","Trento","55-59",10749,12150,22899
"022","Trento","60-64",11749,13640,25389
"022","Trento","65-69",8790,11202,19992
"022","Trento","70-74",6115,8779,14894
"022","Trento","75-79",3709,6283,9992
"022","Trento","80-84",2059,3110,5169
"022","Trento","85+",923,1418,2341
"023","Verona","0",6321,6113,12434
"023","Verona","1-4",23994,22857,46851
"023","Verona","5-9",31892,30276,62168
"023","Verona","10-14",27737,27003,54740
"023","Verona","15-19",25730,24740,50470
"023","Verona","20-24",27552,27358,54910
"023","Verona","25-29",25198,24863,50061
"023","Verona","30-34",27269,26612,53881
"023","Verona","35-39",24783,24445,49228
"023","Verona","40-44",25117,25129,50246
"023","Verona","45-49",24857,26142,50999
"023","Verona","50-54",16811,17985,34796
"023","Verona","55-59",19495,21731,41226
"023","Verona","60-64",18350,21017,39367
"023","Verona","65-69",13795,17692,31487
"023","Verona","70-74",9555,13627,23182
"023","Verona","75-79",5819,9488,15307
"023","Verona","80-84",3102,4874,7976
"023","Verona","85+",1493,2773,4266
"024","Vicenza","0",6358,6132,12490
"024","Vicenza","1-4",24131,22923,47054
"024","Vicenza","5-9",31906,30609,62515
"024","Vicenza","10-14",27299,26270,53569
"024","Vicenza","15-19",24635,24202,48837
"024","Vicenza","20-24",26509,25531,52040
"024","Vicenza","25-29",24171,23928,48099
"024","Vicenza","30-34",25357,24619,49976
"024","Vicenza","35-39",22440,22039,44479
"024","Vicenza","40-44",22297,22180,44477
"024","Vicenza","45-49",21308,22708,44016
"024","Vicenza","50-54",14218,16109,30327
"024","Vicenza","55-59",17040,19173,36213
"024","Vicenza","60-64",16224,18711,34935
"024","Vicenza","65-69",11380,14907,26287
"024","Vicenza","70-74",7678,11868,19546
"024","Vicenza","75-79",4794,7998,12792
"024","Vicenza","80-84",2550,4114,6664
"024","Vicenza","85+",1230,2338,3568
"025","Belluno","0",1651,1640,3291
"025","Belluno","1-4",6277,6118,12395
"025","Belluno","5-9",8308,8102,16410
"025","Belluno","10-14",7741,7459,15200
"025","Belluno","15-19",7706,7598,15304
"025","Belluno","20-24",8316,8013,16329
"025","Belluno","25-29",7549,6968,14517
"025","Belluno","30-34",7705,7260,14965
"025","Belluno","35-39",6732,6757,13489
"025","Belluno","40-44",7347,7431,14778
"025","Belluno","45-49",7583,8020,15603
"025","Belluno","50-54",5530,6021,11551
"025","Belluno","55-59",6209,7297,13506
"025","Belluno","60-64",6280,7608,13888
"025","Belluno","65-69",4720,6543,11263
"025","Belluno","70-74",3213,5197,8410
"025","Belluno","75-79",2051,3648,5699
"025","Belluno","80-84",1080,1867,2947
"025","Belluno","85+",533,1077,1610
"026","Treviso","0",5850,5775,11625
"026","Treviso","1-4",22831,21757,44588
"026","Treviso","5-9",30444,29178,59622
"026","Treviso","10-14",27532,26156,53688
"026","Treviso","15-19",25473,24706,50179
"026","Treviso","20-24",25903,25018,50921
"026","Treviso","25-29",23216,22685,45901
"026","Treviso","30-34",24046,23523,47569
"026","Treviso","35-39",20934,20711,41645
"026","Treviso","40-44",21852,22016,43868
"026","Treviso","45-49",22004,23114,45118
"026","Treviso","50-54",13885,14983,28868
"026","Treviso","55-59",17711,19087,36798
"026","Treviso","60-64",16036,18808,34844
"026","Treviso","65-69",12070,16264,28334
"026","Treviso","70-74",8383,12204,20587
"026","Treviso","75-79",4670,8677,13347
"026","Treviso","80-84",2663,4394,7057
"026","Treviso","85+",1337,2724,4061
"027","Venezia","0",7646,7007,14653
"027","Venezia","1-4",27405,26218,53623
"027","Venezia","5-9",36220,35106,71326
"027","Venezia","10-14",32178,30910,63088
"027","Venezia","15-19",28191,26929,55120
"027","Venezia","20-24",31682,30066,61748
"027","Venezia","25-29",29092,28320,57412
"027","Venezia","30-34",30928,30691,61619
"027","Venezia","35-39",27638,27491,55129
"027","Venezia","40-44",27740,27777,55517
"027","Venezia","45-49",26416,28355,54771
"027","Venezia","50-54",18271,19898,38169
"027","Venezia","55-59",20379,22146,42525
"027","Venezia","60-64",19101,21888,40989
"027","Venezia","65-69",14128,18431,32559
"027","Venezia","70-74",9155,13591,22746
"027","Venezia","75-79",5104,9613,14717
"027","Venezia","80-84",2504,5008,7512
"027","Venezia","85+",1281,2747,4028
"028","Padova","0",6963,6796,13759
"028","Padova","1-4",27012,25715,52727
"028","Padova","5-9",36310,34773,71083
"028","Padova","10-14",31562,30110,61672
"028","Padova","15-19",27895,27392,55287
"028","Padova","20-24",29273,28236,57509
"028","Padova","25-29",26762,26202,52964
"028","Padova","30-34",27695,27580,55275
"028","Padova","35-39",25555,25602,51157
"028","Padova","40-44",25780,25824,51604
"028","Padova","45-49",24175,25567,49742
"028","Padova","50-54",16356,17950,34306
"028","Padova","55-59",19284,21297,40581
"028","Padova","60-64",17197,19961,37158
"028","Padova","65-69",13112,16615,29727
"028","Padova","70-74",9129,13359,22488
"028","Padova","75-79",5169,9063,14232
"028","Padova","80-84",2887,4697,7584
"028","Padova","85+",1393,2750,4143
"029","Rovigo","0",1875,1798,3673
"029","Rovigo","1-4",7337,6849,14186
"029","Rovigo","5-9",10050,9561,19611
"029","Rovigo","10-14",10052,9356,19408
"029","Rovigo","15-19",9648,9566,19214
"029","Rovigo","20-24",10184,9139,19323
"029","Rovigo","25-29",7470,7073,14543
"029","Rovigo","30-34",8037,7866,15903
"029","Rovigo","35-39",8309,8452,16761
"029","Rovigo","40-44",9040,9129,18169
"029","Rovigo","45-49",9134,9534,18668
"029","Rovigo","50-54",5731,6396,12127
"029","Rovigo","55-59",7021,7952,14973
"029","Rovigo","60-64",6490,7350,13840
"029","Rovigo","65-69",5268,6283,11551
"029","Rovigo","70-74",3704,5339,9043
"029","Rovigo","75-79",2253,3718,5971
"029","Rovigo","80-84",1218,1979,3197
"029","Rovigo","85+",602,1145,1747
"030","Udine","0",3681,3562,7243
"030","Udine","1-4",13972,13319,27291
"030","Udine","5-9",18980,18235,37215
"030","Udine","10-14",17675,16606,34281
"030","Udine","15-19",16297,15718,32015
"030","Udine","20-24",19675,18584,38259
"030","Udine","25-29",18340,17167,35507
"030","Udine","30-34",19535,18017,37552
"030","Udine","35-39",16356,16001,32357
"030","Udine","40-44",16985,17033,34018
"030","Udine","45-49",17642,19149,36791
"030","Udine","50-54",12956,14357,27313
"030","Udine","55-59",16010,17269,33279
"030","Udine","60-64",16222,18262,34484
"030","Udine","65-69",11569,15406,26975
"030","Udine","70-74",7505,11436,18941
"030","Udine","75-79",4587,8405,12992
"030","Udine","80-84",2444,4319,6763
"030","Udine","85+",1177,2457,3634
"031","Gorizia","0",1102,1020,2122
"031","Gorizia","1-4",3857,3659,7516
"031","Gorizia","5-9",5183,4862,10045
"031","Gorizia","10-14",4437,4277,8714
"031","Gorizia","15-19",3918,3947,7865
"031","Gorizia","20-24",5183,4803,9986
"031","Gorizia","25-29",4835,4664,9499
"031","Gorizia","30-34",5548,5335,10883
"031","Gorizia","35-39",4678,4742,9420
"031","Gorizia","40-44",4999,5085,10084
"031","Gorizia","45-49",5152,5913,11065
"031","Gorizia","50-54",3811,4296,8107
"031","Gorizia","55-59",3936,4637,8573
"031","Gorizia","60-64",4295,5310,9605
"031","Gorizia","65-69",3152,4295,7447
"031","Gorizia","70-74",2080,3151,5231
"031","Gorizia","75-79",1239,2407,3646
"031","Gorizia","80-84",485,1273,1758
"031","Gorizia","85+",237,609,846
"032","Trieste","0",1774,1602,3376
"032","Trieste","1-4",6482,6296,12778
"032","Trieste","5-9",8820,8397,17217
"032","Trieste","10-14",7623,7322,14945
"032","Trieste","15-19",7259,6927,14186
"032","Trieste","20-24",9414,8905,18319
"032","Trieste","25-29",9043,9181,18224
"032","Trieste","30-34",10758,10763,21521
"032","Trieste","35-39",9216,9644,18860
"032","Trieste","40-44",9586,10182,19768
"032","Trieste","45-49",10387,12713,23100
"032","Trieste","50-54",8812,10456,19268
"032","Trieste","55-59",9903,12222,22125
"032","Trieste","60-64",11017,13938,24955
"032","Trieste","65-69",8469,11614,20083
"032","Trieste","70-74",5777,8910,14687
"032","Trieste","75-79",3191,6318,9509
"032","Trieste","80-84",1469,3496,4965
"032","Trieste","85+",643,1775,2418
"033","Piacenza","0",1789,1686,3475
"033","Piacenza","1-4",6950,6625,13575
"033","Piacenza","5-9",9422,9038,18460
"033","Piacenza","10-14",8840,8359,17199
"033","Piacenza","15-19",8478,8057,16535
"033","Piacenza","20-24",9358,8844,18202
"033","Piacenza","25-29",8939,8505,17444
"033","Piacenza","30-34",10333,9780,20113
"033","Piacenza","35-39",9774,9499,19273
"033","Piacenza","40-44",10774,10468,21242
"033","Piacenza","45-49",10686,11000,21686
"033","Piacenza","50-54",7658,7923,15581
"033","Piacenza","55-59",9858,10505,20363
"033","Piacenza","60-64",9184,10013,19197
"033","Piacenza","65-69",7272,8621,15893
"033","Piacenza","70-74",5105,6733,11838
"033","Piacenza","75-79",3285,5005,8290
"033","Piacenza","80-84",1742,2657,4399
"033","Piacenza","85+",797,1319,2116
"034","Parma","0",2700,2419,5119
"034","Parma","1-4",9934,9473,19407
"034","Parma","5-9",13156,12334,25490
"034","Parma","10-14",11856,11086,22942
"034","Parma","15-19",11101,10594,21695
"034","Parma","20-24",13147,12681,25828
"034","Parma","25-29",12274,11800,24074
"034","Parma","30-34",14301,13972,28273
"034","Parma","35-39",13479,13211,26690
"034","Parma","40-44",14236,14284,28520
"034","Parma","45-49",14807,15591,30398
"034","Parma","50-54",10895,11805,22700
"034","Parma","55-59",13974,14799,28773
"034","Parma","60-64",13086,14506,27592
"034","Parma","65-69",10089,11857,21946
"034","Parma","70-74",6883,9438,16321
"034","Parma","75-79",4365,6723,11088
"034","Parma","80-84",2155,3576,5731
"034","Parma","85+",1011,1899,2910
"035","Reggio nell'Emilia","0",2747,2627,5374
"035","Reggio nell'Emilia","1-4",10448,9913,20361
"035","Reggio nell'Emilia","5-9",13350,12853,26203
"035","Reggio nell'Emilia","10-14",12483,11917,24400
"035","Reggio nell'Emilia","15-19",12118,11547,23665
"035","Reggio nell'Emilia","20-24",14173,13691,27864
"035","Reggio nell'Emilia","25-29",12564,11937,24501
"035","Reggio nell'Emilia","30-34",14198,13771,27969
"035","Reggio nell'Emilia","35-39",13679,13147,26826
"035","Reggio nell'Emilia","40-44",14340,14024,28364
"035","Reggio nell'Emilia","45-49",14955,15535,30490
"035","Reggio nell'Emilia","50-54",10997,11409,22406
"035","Reggio nell'Emilia","55-59",13223,13679,26902
"035","Reggio nell'Emilia","60-64",12293,13292,25585
