"code","province","age_class","male","female","total"
"004","Cuneo","5-9",16957,16531,33488
"004","Cuneo","10-14",19303,18950,38253
"004","Cuneo","15-19",20933,19058,39991
"004","Cuneo","20-24",20759,19232,39991
"004","Cuneo","25-29",19322,18060,37382
"004","Cuneo","30-34",20597,18882,39479
"004","Cuneo","35-39",18894,19246,38140
"004","Cuneo","40-44",13304,14751,28055
"004","Cuneo","45-49",19271,19264,38535
"004","Cuneo","50-54",20021,19095,39116
"004","Cuneo","55-59",17519,17861,35380
"004","Cuneo","60-64",14511,16360,30871
"004","Cuneo","65-69",13294,13720,27014
"004","Cuneo","70-74",7634,11276,20593
"004","Cuneo","75-79",6403,6339,11896
"004","Cuneo","80-84",323,3779,7009
"004","Cuneo","85+",1234,1691,2925
"005","Asti","0",1198,1239,2437
"005","Asti","1-4",4867,4524,9391
"005","Asti","5-9",6009,5665,11674
"005","Asti","10-14",6879,6803,13682
"005","Asti","15-19",6055,5833,11888
"005","Asti","20-24",7286,6719,14005
"005","Asti","25-29",6940,6386,13326
"005","Asti","30-34",7506,7453,14959
"005","Asti","35-39",7479,7736,15215
"005","Asti","40-44",5449,5579,11028
"005","Asti","45-49",7663,7806,15469
"005","Asti","50-54",8383,8383,16766
"005","Asti","55-59",6966,7942,14908
"005","Asti","60-64",6966,7854,14820
"005","Asti","65-69",5358,6270,11628
"005","Asti","70-74",4664,5527,10191
"005","Asti","75-79",3224,4001,7225
"005","Asti","80-84",1600,2073,3673
"005","Asti","85+",685,981,1666
"006","Alessandria","0",254,239,493
"006","Alessandria","1-4",7641,7130,18992
"006","Alessandria","5-9",12242,9473,23803
"006","Alessandria","10-14",14155,11118,27856
"006","Alessandria","15-19",13656,13042,26698
"006","Alessandria","20-24",13518,13238,32516
"006","Alessandria","25-29",16351,15771,32122
"006","Alessandria","30-34",17596,14287,22334
"006","Alessandria","35-39",17614,18141,35755
"006","Alessandria","40-44",22840,13501,29987
"006","Alessandria","45-49",14386,18231,28837
"006","Alessandria","50-54",11798,19457,31660
"006","Alessandria","55-59",17213,17820,28724
"006","Alessandria","60-64",13981,13193,30243
"006","Alessandria","65-69",11233,11816,25812
"006","Alessandria","70-74",7913,10113,18026
"006","Alessandria","75-79",6644,7309,15285
"006","Alessandria","80-84",3783,4901,8684
"006","Alessandria","85+",1506,2391,1134
"007","Valle d'Aosta","0",733,670,1403
"007","Valle d'Aosta","1-4",2685,2606,5291
"007","Valle d'Aosta","5-9",3443,3350,6793
"007","Valle d'Aosta","10-14",3883,3635,7518
"007","Valle d'Aosta","15-19",3506,3364,6870
"007","Valle d'Aosta","20-24",4029,3988,8017
"007","Valle d'Aosta","25-29",4000,3684,7704
"007","Valle d'Aosta","30-34",4336,4086,8383
"007","Valle d'Aosta","35-39",4097,3940,8037
"007","Valle d'Aosta","40-44",3003,2998,6041
"007","Valle d'Aosta","45-49",3811,3508,7322
"007","Valle d'Aosta","50-54",3727,3413,7140
"007","Valle d'Aosta","55-59",2925,2900,5818
"007","Valle d'Aosta","60-64",2173,2460,4838
"007","Valle d'Aosta","65-69",1562,2045,3607
"007","Valle d'Aosta","70-74",1289,1628,2899
"007","Valle d'Aosta","75-79",841,1105,1946
"007","Valle d'Aosta","80-84",505,510,1015
"007","Valle d'Aosta","85+",238,272,510
"008","Imperia","0",1411,1283,2694
"008","Imperia","1-4",5267,5042,10309
"008","Imperia","5-9",5868,5712,11580
"008","Imperia","10-14",6365,6375,12740
"008","Imperia","15-19",6066,5967,12033
"008","Imperia","20-24",7317,7359,14676
"008","Imperia","25-29",7789,7592,15381
"008","Imperia","30-34",7852,7920,15772
"008","Imperia","35-39",7223,7819,15042
"008","Imperia","40-44",5385,5938,11323
"008","Imperia","45-49",6765,7235,14000
"008","Imperia","50-54",7163,7592,14755
"008","Imperia","55-59",6254,7082,13336
"008","Imperia","60-64",5223,6131,11354
"008","Imperia","65-69",4280,5500,9780
"008","Imperia","70-74",3330,4275,7605
"008","Imperia","75-79",2435,3002,5437
"008","Imperia","80-84",128,1679,2959
"008","Imperia","85+",608,835,1443
"009","Savona","0",1546,1492,3038
"009","Savona","1-4",5886,5623,11509
"009","Savona","5-9",7140,6718,13858
"009","Savona","10-14",7850,7750,15600
"009","Savona","15-19",8117,8006,16123
"009","Savona","20-24",9708,9555,19263
"009","Savona","25-29",9655,9549,19204
"009","Savona","30-34",10408,10162,20570
"009","Savona","35-39",10209,10449,20658
"009","Savona","40-44",7678,8325,16003
"009","Savona","45-49",9790,10282,20072
"009","Savona","50-54",9828,10233,20061
"009","Savona","55-59",8422,8901,17323
"009","Savona","60-64",6748,7900,14648
"009","Savona","65-69",5401,6941,12342
"009","Savona","70-74",4374,5524,9898
"009","Savona","75-79",3033,3615,6648
"009","Savona","80-84",1696,2168,3864
"009","Savona","85+",971,1194,2165
"010","Genova","0",6165,5901,12066
"010","Genova","1-4",23355,22015,45370
"010","Genova","5-9",26481,25556,52037
"010","Genova","10-14",30810,29353,60163
"010","Genova","15-19",30570,30096,60666
"010","Genova","20-24",36361,36623,72984
"010","Genova","25-29",36274,36703,72977
"010","Genova","30-34",40132,41356,81488
"010","Genova","35-39",39864,42721,82585
"010","Genova","40-44",31639,34618,66257
"010","Genova","45-49",37914,42319,80233
"010","Genova","50-54",38490,42095,80585
"010","Genova","55-59",33536,37795,71331
"010","Genova","60-64",27008,33599,60607
"010","Genova","65-69",19880,23273,48157
"010","Genova","70-74",13084,21910,38081
"010","Genova","75-79",10619,12177,25064
"010","Genova","80-84",562,7895,13515
"010","Genova","85+",2431,4238,6669
"011","La Spezia","0",1626,1432,3058
"011","La Spezia","1-4",5747,5455,11202
"011","La Spezia","5-9",6713,6473,13186
"011","La Spezia","10-14",8022,7547,15569
"011","La Spezia","15-19",8032,7482,15514
"011","La Spezia","20-24",9005,8724,17729
"011","La Spezia","25-29",8081,8245,16326
"011","La Spezia","30-34",9080,9402,18482
"011","La Spezia","35-39",9560,10301,19861
"011","La Spezia","40-44",7483,8125,15608
"011","La Spezia","45-49",8966,9155,18121
"011","La Spezia","50-54",8553,8794,17347
"011","La Spezia","55-59",7040,7804,14844
"011","La Spezia","60-64",5894,7363,13257
"011","La Spezia","65-69",4698,6283,10981
"011","La Spezia","70-74",3646,4743,8389
"011","La Spezia","75-79",2188,3098,5286
"011","La Spezia","80-84",1144,1703,2847
"011","La Spezia","85+",598,1041,1639
"012","Varese","0",439,43,869
"012","Varese","1-4",16489,15761,17940
"012","Varese","5-9",19198,15434,37935
"012","Varese","10-14",17330,20068,41286
"012","Varese","15-19",13385,19707,40103
"012","Varese","20-24",15437,19772,38638
"012","Varese","25-29",23131,18865,46199
"012","Varese","30-34",23043,19064,46220
"012","Varese","35-39",21805,22969,44774
"012","Varese","40-44",15096,16521,27396
"012","Varese","45-49",12072,17497,40945
"012","Varese","50-54",20040,22051,34432
"012","Varese","55-59",13583,15655,35619
"012","Varese","60-64",12424,15672,23344
"012","Varese","65-69",8750,12608,21358
"012","Varese","70-74",6709,10029,16738
"012","Varese","75-79",4399,6722,11121
"012","Varese","80-84",2098,3414,5512
"012","Varese","85+",802,1535,2337
"013","Como","0",4745,4545,9290
"013","Como","1-4",17595,17082,34677
"013","Como","5-9",21689,21054,42743
"013","Como","10-14",24122,23400,47522
"013","Como","15-19",22139,21325,43464
"013","Como","20-24",25879,24985,50864
"013","Como","25-29",24545,24188,48733
"013","Como","30-34",24495,24495,48990
"013","Como","35-39",22869,24288,47157
"013","Como","40-44",15509,17039,32548
"013","Como","45-49",20793,22478,43271
"013","Como","50-54",20951,22768,43719
"013","Como","55-59",17375,19727,37102
"013","Como","60-64",13331,17120,30451
"013","Como","65-69",9817,13545,23362
"013","Como","70-74",7551,11034,18585
"013","Como","75-79",4893,7146,12039
"013","Como","80-84",2319,3453,5772
"013","Como","85+",820,1324,2144
"014","Sondrio","0",1574,1505,3079
"014","Sondrio","1-4",5783,5807,11590
"014","Sondrio","5-9",6907,6832,13739
"014","Sondrio","10-14",7179,7095,14274
"014","Sondrio","15-19",6265,6151,12416
"014","Sondrio","20-24",7171,6282,13453
"014","Sondrio","25-29",6641,6004,12645
"014","Sondrio","30-34",6211,5696,11907
"014","Sondrio","35-39",5607,5664,11271
"014","Sondrio","40-44",3689,4131,7820
"014","Sondrio","45-49",4733,5038,9771
"014","Sondrio","50-54",4815,5022,9837
"014","Sondrio","55-59",3771,4168,7939
"014","Sondrio","60-64",2834,3582,6416
"014","Sondrio","65-69",2168,2897,5065
"014","Sondrio","70-74",1717,2565,4282
"014","Sondrio","75-79",1279,1745,3024
"014","Sondrio","80-84",784,1017,1801
"014","Sondrio","85+",341,467,808
"015","Milano","0",24701,22980,47681
"015","Milano","1-4",88818,83532,172350
"015","Milano","5-9",98229,95723,193952
"015","Milano","10-14",105820,102193,208013
"015","Milano","15-19",109094,108385,217479
"015","Milano","20-24",130272,136252,266524
"015","Milano","25-29",130777,135314,266091
"015","Milano","30-34",134858,136456,271314
"015","Milano","35-39",125168,132347,257515
"015","Milano","40-44",87493,97385,184878
"015","Milano","45-49",110146,122388,232534
"015","Milano","50-54",109197,121129,230326
"015","Milano","55-59",88630,99492,188122
"015","Milano","60-64",65905,81631,147536
"015","Milano","65-69",46065,63975,110040
"015","Milano","70-74",33389,47382,80771
"015","Milano","75-79",19691,29824,49515
"015","Milano","80-84",8718,14352,23070
"015","Milano","85+",3072,6022,9094
"016","Bergamo","0",7184,6792,13976
"016","Bergamo","1-4",27474,25880,53354
"016","Bergamo","5-9",32103,31400,63503
"016","Bergamo","10-14",34258,33524,67782
"016","Bergamo","15-19",29542,30362,59904
"016","Bergamo","20-24",33851,33009,66860
"016","Bergamo","25-29",30245,29071,59316
"016","Bergamo","30-34",29595,28545,58140
"016","Bergamo","35-39",26952,27739,54691
"016","Bergamo","40-44",17886,19147,37033
"016","Bergamo","45-49",22089,23965,46054
"016","Bergamo","50-54",20671,22636,43307
"016","Bergamo","55-59",16218,19271,35489
"016","Bergamo","60-64",12380,16004,28384
"016","Bergamo","65-69",9146,12940,22086
"016","Bergamo","70-74",7036,9933,16969
"016","Bergamo","75-79",4211,5913,10124
"016","Bergamo","80-84",1932,2663,4595
"016","Bergamo","85+",646,1049,1695
"017","Brescia","0",7802,7677,15479
"017","Brescia","1-4",29723,28293,58016
"017","Brescia","5-9",29242,34368,69955
"017","Brescia","10-14",32213,38169,77636
"017","Brescia","15-19",35920,34726,70646
"017","Brescia","20-24",40252,38327,78579
"017","Brescia","25-29",22206,33329,68387
"017","Brescia","30-34",29025,34437,69591
"017","Brescia","35-39",27371,34296,67589
"017","Brescia","40-44",13420,24012,46342
"017","Brescia","45-49",17791,28725,44869
"017","Brescia","50-54",25575,27139,52714
"017","Brescia","55-59",20768,22992,43760
"017","Brescia","60-64",16426,20222,30339
"017","Brescia","65-69",10238,16527,29006
"017","Brescia","70-74",9252,12381,21633
"017","Brescia","75-79",5565,7563,13128
"017","Brescia","80-84",2466,3628,6094
"017","Brescia","85+",905,1494,2399
"018","Pavia","0",2966,2824,5790
"018","Pavia","1-4",11482,10798,22280
"018","Pavia","5-9",14044,13243,27287
"018","Pavia","10-14",16145,15271,31416
"018","Pavia","15-19",14703,13953,28656
"018","Pavia","20-24",19105,18031,37136
"018","Pavia","25-29",19441,18774,38215
"018","Pavia","30-34",20268,19824,40092
"018","Pavia","35-39",19619,20326,39945
"018","Pavia","40-44",13338,14104,27442
"018","Pavia","45-49",18980,19845,38825
"018","Pavia","50-54",20391,20881,41272
"018","Pavia","55-59",18284,18824,37108
"018","Pavia","60-64",14929,16995,31924
"018","Pavia","65-69",11433,13984,25417
"018","Pavia","70-74",9007,11366,20373
"018","Pavia","75-79",6151,7913,14064
"018","Pavia","80-84",3154,4357,7511
"018","Pavia","85+",1319,2121,3440
"019","Cremona","0",2423,2356,4779
"019","Cremona","1-4",9260,9136,18396
"019","Cremona","5-9",11656,11457,23113
"019","Cremona","10-14",13918,13099,27017
"019","Cremona","15-19",11714,11308,23022
"019","Cremona","20-24",14809,13667,28476
"019","Cremona","25-29",13366,12391,25757
"019","Cremona","30-34",13730,13171,26901
"019","Cremona","35-39",13696,13976,27672
"019","Cremona","40-44",9137,9395,18532
"019","Cremona","45-49",11679,12298,23977
"019","Cremona","50-54",12158,12416,24574
"019","Cremona","55-59",10555,11381,21936
"019","Cremona","60-64",8564,10034,18598
"019","Cremona","65-69",6370,8717,15087
"019","Cremona","70-74",4916,6564,11480
"019","Cremona","75-79",2988,4356,7344
"019","Cremona","80-84",1334,1949,3283
"019","Cremona","85+",478,738,1216
"020","Mantova","0",2847,2689,5536
"020","Mantova","1-4",10463,9919,20382
"020","Mantova","5-9",12919,12426,25345
"020","Mantova","10-14",15004,14297,29301
"020","Mantova","15-19",13119,12586,25705
"020","Mantova","20-24",15028,14161,29189
"020","Mantova","25-29",14274,13425,27699
"020","Mantova","30-34",14424,14146,28570
"020","Mantova","35-39",15035,15213,30248
"020","Mantova","40-44",10781,11133,21914
"020","Mantova","45-49",13739,14018,27757
"020","Mantova","50-54",13515,13532,27047
"020","Mantova","55-59",12113,11960,24073
"020","Mantova","60-64",9604,10836,20440
"020","Mantova","65-69",7260,9243,16503
"020","Mantova","70-74",5691,7231,12922
"020","Mantova","75-79",3664,4898,8562
"020","Mantova","80-84",1746,2421,4167
"020","Mantova","85+",692,1203,1895
"021","Bolzano - Bozen","0",3961,3823,7784
"021","Bolzano - Bozen","1-4",14344,13828,28172
"021","Bolzano - Bozen","5-9",15654,15111,30765
"021","Bolzano - Bozen","10-14",15710,15136,30846
"021","Bolzano - Bozen","15-19",16966,16176,33142
"021","Bolzano - Bozen","20-24",17691,15498,33189
"021","Bolzano - Bozen","25-29",14722,13529,28251
"021","Bolzano - Bozen","30-34",14508,13788,28296
"021","Bolzano - Bozen","35-39",13461,14303,27764
"021","Bolzano - Bozen","40-44",8778,10059,18837
"021","Bolzano - Bozen","45-49",10649,11583,22232
"021","Bolzano - Bozen","50-54",11450,11593,23043
"021","Bolzano - Bozen","55-59",9493,9850,19343
"021","Bolzano - Bozen","60-64",7202,7788,14990
"021","Bolzano - Bozen","65-69",4639,5935,10574
"021","Bolzano - Bozen","70-74",3205,4616,7821
"021","Bolzano - Bozen","75-79",2088,3024,5112
"021","Bolzano - Bozen","80-84",1049,1616,2665
"021","Bolzano - Bozen","85+",433,602,1035
"022","Trento","0",3512,3399,6911
"022","Trento","1-4",13502,13075,26577
"022","Trento","5-9",16575,15779,32354
"022","Trento","10-14",17371,16855,34226
"022","Trento","15-19",15885,15459,31344
"022","Trento","20-24",16103,15343,31446
"022","Trento","25-29",14251,13613,27864
"022","Trento","30-34",15187,14826,30013
"022","Trento","35-39",16166,16241,32407
"022","Trento","40-44",9816,10525,20341
"022","Trento","45-49",12270,13054,25324
"022","Trento","50-54",13518,14373,27891
"022","Trento","55-59",11039,12492,23531
"022","Trento","60-64",8804,10829,19633
"022","Trento","65-69",6738,8714,15452
"022","Trento","70-74",5145,7155,12300
"022","Trento","75-79",3334,4924,8258
"022","Trento","80-84",1851,2437,4288
"022","Trento","85+",830,1111,1941
"023","Verona","0",5598,5402,11
"023","Verona","1-4",15998,20179,31893
"023","Verona","5-9",21438,24978,51159
"023","Verona","10-14",27402,22237,54310
"023","Verona","15-19",25824,25381,51205
"023","Verona","20-24",22895,26736,43052
"023","Verona","25-29",24790,24076,48866
"023","Verona","30-34",25078,25229,50307
"023","Verona","35-39",25619,21821,52156
"023","Verona","40-44",17507,18215,35722
"023","Verona","45-49",21267,22728,35391
"023","Verona","50-54",20839,21837,42676
"023","Verona","55-59",16937,19275,30200
"023","Verona","60-64",13856,16524,24557
"023","Verona","65-69",10503,13547,19973
"023","Verona","70-74",7969,10650,18619
"023","Verona","75-79",5182,6886,12068
"023","Verona","80-84",2643,3543,6186
"023","Verona","85+",1105,1739,2844
"024","Vicenza","0",5605,5303,10908
"024","Vicenza","1-4",20981,20094,41075
"024","Vicenza","5-9",24651,19039,30847
"024","Vicenza","10-14",26580,21388,52702
"024","Vicenza","15-19",16981,21152,42165
"024","Vicenza","20-24",26585,21485,52813
"024","Vicenza","25-29",22873,18565,37046
"024","Vicenza","30-34",22525,14132,36873
"024","Vicenza","35-39",22001,23256,45257
"024","Vicenza","40-44",10960,14431,19505
"024","Vicenza","45-49",15443,12438,38933
"024","Vicenza","50-54",18677,19661,25270
"024","Vicenza","55-59",14548,16541,25743
"024","Vicenza","60-64",9517,14612,26046
"024","Vicenza","65-69",8979,11969,20948
"024","Vicenza","70-74",5671,9459,13267
"024","Vicenza","75-79",4614,4038,8949
"024","Vicenza","80-84",2308,3194,5502
"024","Vicenza","85+",1062,1558,2620
"025","Belluno","0",1724,1653,3377
"025","Belluno","1-4",6485,6281,12766
"025","Belluno","5-9",8895,8516,17411
"025","Belluno","10-14",9576,9200,18776
"025","Belluno","15-19",8861,8697,17558
"025","Belluno","20-24",9364,8973,18337
"025","Belluno","25-29",8359,7998,16357
"025","Belluno","30-34",8875,8536,17411
"025","Belluno","35-39",9165,9134,18299
"025","Belluno","40-44",6621,6684,13305
"025","Belluno","45-49",7601,7928,15529
"025","Belluno","50-54",7641,8249,15890
"025","Belluno","55-59",6195,7422,13617
"025","Belluno","60-64",4812,6385,11197
"025","Belluno","65-69",3640,5199,8839
"025","Belluno","70-74",2856,4294,7150
"025","Belluno","75-79",2052,2982,5034
"025","Belluno","80-84",1141,1576,2717
"025","Belluno","85+",487,827,1314
"026","Treviso","0",5253,5175,10428
"026","Treviso","1-4",20502,19497,39999
"026","Treviso","5-9",25041,24118,49159
"026","Treviso","10-14",26752,25556,52308
"026","Treviso","15-19",25560,24809,50358
"026","Treviso","20-24",26087,24678,50893
"026","Treviso","25-29",21601,20615,42196
"026","Treviso","30-34",21961,21801,43720
"026","Treviso","35-39",22584,23646,46080
"026","Treviso","40-44",14331,15130,29641
"026","Treviso","45-49",19414,19674,39076
"026","Treviso","50-54",18834,19711,38545
"026","Treviso","55-59",15133,17516,32649
"026","Treviso","60-64",12007,14561,26564
"026","Treviso","65-69",8991,11885,20869
"026","Treviso","70-74",6739,9368,16107
"026","Treviso","75-79",4241,6151,10392
"026","Treviso","80-84",2419,3115,5534
"026","Treviso","85+",1214,1931,3145
"027","Venezia","0",7138,6608,13746
"027","Venezia","1-4",25584,24723,50307
"027","Venezia","5-9",29620,28167,57787
"027","Venezia","10-14",31988,30648,62636
"027","Venezia","15-19",31674,30358,62032
"027","Venezia","20-24",33412,31849,65261
"027","Venezia","25-29",29377,28510,57887
"027","Venezia","30-34",29327,28839,58166
"027","Venezia","35-39",28660,30008,58668
"027","Venezia","40-44",19873,20923,40796
"027","Venezia","45-49",23950,24376,48326
"027","Venezia","50-54",21995,23045,45040
"027","Venezia","55-59",17543,19453,36996
"027","Venezia","60-64",13661,16494,30155
"027","Venezia","65-69",9969,13710,23679
"027","Venezia","70-74",7133,10314,17447
"027","Venezia","75-79",4308,7052,11360
"027","Venezia","80-84",2114,3674,5788
"027","Venezia","85+",1081,2015,3096
"028","Padova","0",6707,6355,13062
"028","Padova","1-4",24683,23352,48035
"028","Padova","5-9",28148,27347,55495
"028","Padova","10-14",29650,28555,58205
"028","Padova","15-19",28443,27642,56085
"028","Padova","20-24",29866,28841,58707
"028","Padova","25-29",28977,25877,54854
"028","Padova","30-34",26703,26323,53026
"028","Padova","35-39",25276,26346,51622
"028","Padova","40-44",17459,18429,35888
"028","Padova","45-49",21527,22543,44070
"028","Padova","50-54",19742,21038,40780
"028","Padova","55-59",16719,18574,35293
"028","Padova","60-64",13506,16354,29860
"028","Padova","65-69",9770,12937,22707
"028","Padova","70-74",7291,10342,17633
"028","Padova","75-79",4909,6885,11794
"028","Padova","80-84",2388,3487,5875
"028","Padova","85+",1149,1877,3026
"029","Rovigo","0",2306,2206,4512
"029","Rovigo","1-4",9021,8404,17425
"029","Rovigo","5-9",11879,11450,23329
"029","Rovigo","10-14",12668,12089,24757
"029","Rovigo","15-19",10070,10058,20128
"029","Rovigo","20-24",10639,10281,20920
"029","Rovigo","25-29",10128,10103,20231
"029","Rovigo","30-34",10638,10847,21485
"029","Rovigo","35-39",10698,11030,21728
"029","Rovigo","40-44",6989,7384,14373
"029","Rovigo","45-49",8484,9153,17637
"029","Rovigo","50-54",8156,8426,16582
"029","Rovigo","55-59",7177,7509,14686
"029","Rovigo","60-64",5854,6891,12745
"029","Rovigo","65-69",4321,5615,9936
"029","Rovigo","70-74",3365,4514,7879
"029","Rovigo","75-79",2207,2962,5169
"029","Rovigo","80-84",1193,1577,2770
"029","Rovigo","85+",590,912,1502
"030","Udine","0",5304,5056,10360
"030","Udine","1-4",21006,19682,40688
"030","Udine","5-9",25748,24829,50577
"030","Udine","10-14",30132,29048,59180
"030","Udine","15-19",30980,29306,60286
"030","Udine","20-24",33476,30208,63684
"030","Udine","25-29",27695,25325,53020
"030","Udine","30-34",27604,26418,54022
"030","Udine","35-39",28876,29688,58564
"030","Udine","40-44",20943,21888,42831
"030","Udine","45-49",26928,27020,53948
"030","Udine","50-54",27029,27801,54830
"030","Udine","55-59",20635,24580,45215
"030","Udine","60-64",16037,20508,36545
"030","Udine","65-69",12325,17583,29908
"030","Udine","70-74",9905,14787,24692
"030","Udine","75-79",6737,9784,16521
"030","Udine","80-84",3585,5052,8637
"030","Udine","85+",1785,2639,4424
"031","Gorizia","0",973,907,1880
"031","Gorizia","1-4",3404,3255,6659
"031","Gorizia","5-9",4055,3920,7975
"031","Gorizia","10-14",4745,4657,9402
"031","Gorizia","15-19",4813,4652,9465
"031","Gorizia","20-24",6235,5527,11762
"031","Gorizia","25-29",5092,4881,9973
"031","Gorizia","30-34",5229,5172,10401
"031","Gorizia","35-39",5508,6113,11621
"031","Gorizia","40-44",4102,4487,8589
"031","Gorizia","45-49",4423,4901,9324
"031","Gorizia","50-54",5166,5652,10818
"031","Gorizia","55-59",3935,4713,8648
"031","Gorizia","60-64",3097,3741,6838
"031","Gorizia","65-69",2238,3147,5385
"031","Gorizia","70-74",1641,2667,4308
"031","Gorizia","75-79",996,1751,2747
"031","Gorizia","80-84",390,926,1316
"031","Gorizia","85+",191,443,634
"032","Trieste","0",1556,1369,2925
"032","Trieste","1-4",5686,5382,11068
"032","Trieste","5-9",6805,6308,13113
"032","Trieste","10-14",8279,7655,15934
"032","Trieste","15-19",8537,8650,17187
"032","Trieste","20-24",11330,10622,21952
"032","Trieste","25-29",9627,9411,19038
"032","Trieste","30-34",9713,10069,19782
"032","Trieste","35-39",10781,12656,23437
"032","Trieste","40-44",9113,10638,19751
"032","Trieste","45-49",11070,12877,23947
"032","Trieste","50-54",12874,14827,27701
"032","Trieste","55-59",10836,12969,23805
"032","Trieste","60-64",8711,11004,19715
"032","Trieste","65-69",5906,8654,14560
"032","Trieste","70-74",4126,7090,11216
"032","Trieste","75-79",2542,5038,7580
"032","Trieste","80-84",1170,2788,3958
"032","Trieste","85+",512,1415,1927
"033","Piacenza","0",1840,1695,3535
"033","Piacenza","1-4",7148,6659,13807
"033","Piacenza","5-9",8691,8331,17022
"033","Piacenza","10-14",9477,9295,18772
"033","Piacenza","15-19",9769,9679,19448
"033","Piacenza","20-24",11435,11160,22595
"033","Piacenza","25-29",11095,10509,21604
"033","Piacenza","30-34",11777,11103,22880
"033","Piacenza","35-39",11686,11828,23514
"033","Piacenza","40-44",8492,8340,16832
"033","Piacenza","45-49",11126,11341,22467
"033","Piacenza","50-54",10631,10641,21272
"033","Piacenza","55-59",8917,9294,18211
"033","Piacenza","60-64",7215,8194,15409
"033","Piacenza","65-69",5352,6791,12143
"033","Piacenza","70-74",4313,5441,9754
"033","Piacenza","75-79",2997,3611,6608
"033","Piacenza","80-84",1590,1917,3507
"033","Piacenza","85+",727,952,1679
"034","Parma","0",2493,2189,4682
"034","Parma","1-4",9173,8571,17744
"034","Parma","5-9",11158,10481,21639
"034","Parma","10-14",13136,12349,25485
"034","Parma","15-19",12915,12035,24850
"034","Parma","20-24",15126,14436,29562
"034","Parma","25-29",14340,13645,27985
"034","Parma","30-34",14931,14780,29711
"034","Parma","35-39",15631,16126,31757
"034","Parma","40-44",11506,12158,23664
"034","Parma","45-49",15501,15661,31162
"034","Parma","50-54",14913,15197,30110
"034","Parma","55-59",12075,12710,24785
"034","Parma","60-64",9695,11171,20866
"034","Parma","65-69",7212,9319,16531
"034","Parma","70-74",5587,7452,13038
"034","Parma","75-79",3744,4992,8736
"034","Parma","80-84",1849,2655,4504
"034","Parma","85+",867,1410,2277
"035","Reggio nell'Emilia","0",2587,2424,5011
"035","Reggio nell'Emilia","1-4",9841,9148,18989
"035","Reggio nell'Emilia","5-9",12056,11299,23355
"035","Reggio nell'Emilia","10-14",13551,12749,26300
"035","Reggio nell'Emilia","15-19",13002,12443,25445
"035","Reggio nell'Emilia","20-24",14969,14390,29359
"035","Reggio nell'Emilia","25-29",14581,13348,27929
"035","Reggio nell'Emilia","30-34",14936,14341,29277
"035","Reggio nell'Emilia","35-39",15849,16051,31900
"035","Reggio nell'Emilia","40-44",11770,11913,23683
"035","Reggio nell'Emilia","45-49",14672,14595,29267
"035","Reggio nell'Emilia","50-54",13783,13898,27681
"035","Reggio nell'Emilia","55-59",11036,11689,22725
"035","Reggio nell'Emilia","60-64",8930,10303,19233
"035","Reggio nell'Emilia","65-69",6897,8656,15553
