code,province,age_class,male,female,total
041,Pesaro Urbino,85+,129,150,279
042,Ancona,0,4081,3992,8073
042,Ancona,1-4,15342,14637,29979
042,Ancona,5-9,17536,16826,34362
042,Ancona,10-14,16157,15729,31886
042,Ancona,15-19,21184,21690,42874
042,Ancona,20-24,11789,12055,23845
042,Ancona,25-29,8771,9744,18515
042,Ancona,30-34,9023,9925,18948
042,Ancona,35-39,8391,9250,17641
042,Ancona,40-44,8008,8927,16935
042,Ancona,45-49,6950,7501,14451
042,Ancona,50-54,7048,7838,14886
042,Ancona,55-59,6146,6844,12990
042,Ancona,60-64,5456,6094,11550
042,Ancona,65-69,4584,4862,9446
042,Ancona,70-74,3201,3186,6387
042,Ancona,75-79,2012,1969,3981
042,Ancona,80-84,745,700,1445
042,Ancona,85+,203,212,415
043,Macerata,0,3490,3370,6860
043,Macerata,1-4,13037,12080,25117
043,Macerata,5-9,14999,14225,29224
043,Macerata,10-14,13877,13702,27579
043,Macerata,15-19,11923,12812,24735
043,Macerata,20-24,7821,9875,17696
043,Macerata,25-29,6440,7891,14331
043,Macerata,30-34,6753,8374,15127
043,Macerata,35-39,6793,8208,15001
043,Macerata,40-44,6753,8030,14783
043,Macerata,45-49,6173,6817,12990
043,Macerata,50-54,6349,7208,13557
043,Macerata,55-59,5523,6429,11952
043,Macerata,60-64,4789,5298,10087
043,Macerata,65-69,4273,4796,9069
043,Macerata,70-74,3203,3216,6419
043,Macerata,75-79,2108,1939,4047
043,Macerata,80-84,812,734,1546
043,Macerata,85+,249,271,520
044,Ascoli Piceno,0,3409,3321,6730
044,Ascoli Piceno,1-4,12097,11665,23762
044,Ascoli Piceno,5-9,14270,13469,27739
044,Ascoli Piceno,10-14,12900,12473,25373
044,Ascoli Piceno,15-19,14781,14916,29697
044,Ascoli Piceno,20-24,10658,11963,22621
044,Ascoli Piceno,25-29,6456,7423,13879
044,Ascoli Piceno,30-34,6638,7698,14336
044,Ascoli Piceno,35-39,6848,7793,14641
044,Ascoli Piceno,40-44,6576,7074,13650
044,Ascoli Piceno,45-49,5660,6290,11950
044,Ascoli Piceno,50-54,5838,6322,12160
044,Ascoli Piceno,55-59,4923,5819,10742
044,Ascoli Piceno,60-64,4627,5095,9722
044,Ascoli Piceno,65-69,4042,4276,8318
044,Ascoli Piceno,70-74,3127,3002,6129
044,Ascoli Piceno,75-79,2033,1824,3857
044,Ascoli Piceno,80-84,732,684,1416
044,Ascoli Piceno,85+,182,193,375
045,Massa Carrara,0,3374,3351,6725
045,Massa Carrara,1-4,10780,10635,21415
045,Massa Carrara,5-9,12234,12091,24325
045,Massa Carrara,10-14,10648,10834,21482
045,Massa Carrara,15-19,9266,10162,19428
045,Massa Carrara,20-24,6728,7758,14486
045,Massa Carrara,25-29,5635,6463,12098
045,Massa Carrara,30-34,5654,6273,11927
045,Massa Carrara,35-39,5310,5647,10957
045,Massa Carrara,40-44,4560,5020,9580
045,Massa Carrara,45-49,4064,4202,8266
045,Massa Carrara,50-54,4233,4421,8654
045,Massa Carrara,55-59,3659,3680,7339
045,Massa Carrara,60-64,3306,3298,6604
045,Massa Carrara,65-69,3008,2822,5830
045,Massa Carrara,70-74,2206,1993,4199
045,Massa Carrara,75-79,1413,1117,2530
045,Massa Carrara,80-84,515,449,964
045,Massa Carrara,85+,163,114,277
046,Lucca,0,4754,4567,9321
046,Lucca,1-4,16167,15654,31821
046,Lucca,5-9,18936,18108,37044
046,Lucca,10-14,17157,17224,34381
046,Lucca,15-19,14558,15665,30223
046,Lucca,20-24,17843,20739,38583
046,Lucca,25-29,8103,10493,18596
046,Lucca,30-34,7777,10397,18174
046,Lucca,35-39,7992,10046,18038
046,Lucca,40-44,6925,9014,15939
046,Lucca,45-49,6746,8282,15028
046,Lucca,50-54,6928,8198,15126
046,Lucca,55-59,6513,7105,13618
046,Lucca,60-64,6013,6389,12402
046,Lucca,65-69,5323,5516,10839
046,Lucca,70-74,4289,4303,8592
046,Lucca,75-79,2797,2542,5339
046,Lucca,80-84,995,1029,2024
046,Lucca,85+,316,288,604
048,Firenze,0,12541,12238,24779
048,Firenze,1-4,42974,41628,84602
048,Firenze,5-9,50613,49007,99620
048,Firenze,10-14,48252,47614,95866
048,Firenze,15-19,30325,31427,61752
048,Firenze,20-24,31713,34259,65972
048,Firenze,25-29,32580,33825,66405
048,Firenze,30-34,29977,31701,61678
048,Firenze,35-39,30366,29824,60190
048,Firenze,40-44,25411,25492,50903
